id,congresista_id,tipo_investigacion_id,descripcion,activo,usercreated,usermodifed,created_at,updated_at
367,1795,207,"Con indagación en la Corte Suprema de Justicia por fraude electoral. (09OCT17). En los comicios para el Congreso de la República en 2010, los jurados de votación de los municipios de Magangué, Talaigua Nuevo y Altos del Rosario adulteraron los resultados obtenidos por Padaui.",TRUE,NA,NA,2019-02-20T15:01:33Z,2020-02-18T17:46:24Z
382,1920,181,"El senador está siendo investigado a causa del cartel de la toga, por presuntos nexos con el Frente José Pablo Díaz de las AUC. Si bien su indagatoria comenzó hace algunos años, el destape del cartel de la toga hizo reaparecer su nombre. (5MAR2018).",TRUE,NA,NA,2019-02-20T19:32:24Z,2019-02-20T19:34:50Z
385,1586,232,"Llamado a juicio (11OCT19). La Corte Suprema de Justicia le abrió investigación por su presunta participación en el escándalo del cartel de la toga, (14SEPT18) una organización ilegal de abogados y magistrados quienes, a cambio de millonarias sumas de dinero, direccionaban procesos judiciales.",TRUE,NA,NA,2019-02-20T19:37:10Z,2020-02-18T16:53:55Z
389,304,190,"La investigación en contra de la senadora fue archivada al determinar la Corte Suprema que no existían pruebas fehacientes y directas. Esta investigación comenzó por un presunto desfalco a la Dirección Nacional de Estupefacientes. (26MAR2018).
",TRUE,NA,NA,2019-02-20T19:46:21Z,2019-02-20T19:46:21Z
392,1511,191,"Aida Merlano se encuentra bajo investigación por los delitos de compra de votos y por haber superado los topes electorales. Actualmente se encuentran en curso tales investigaciones, aunque ya perdió su investidura frente al Consejo de Estado. (19FEB2019)",TRUE,NA,NA,2019-02-20T19:53:32Z,2019-02-20T19:53:32Z
396,1119,197,La investigación adelantada por la Corte Suprema de Justicia contra la senadora Nora María García por supuestos nexos con paramilitares fue archivada por falta de pruebas concluyentes. Esta investigación comenzó por una denuncia anónima que la relacionaría con una financiación por parte de Salvatore Mancuso. (02FEB2018),TRUE,NA,NA,2019-02-20T20:04:52Z,2019-02-20T20:05:10Z
402,729,232,"El representante se encuentra en un proceso de investigación a raíz de supuestas relaciones con el caso de Odebrecht. En este proceso, se le acusa de presuntas participaciones ilícitas de tráfico de influencias y enriquecimiento ilícito, relacionado con la multinacional brasilera. (12MAR2018)",TRUE,NA,NA,2019-02-20T20:15:12Z,2020-04-27T20:07:42Z
418,312,213,"El actual senador Gustavo Petro, investigado también por el detrimento al patrimonio público al bajar las tarifas de Transmilenio, se encuentra bajo investigación por el Consejo Nacional Electoral. La razón de esta investigación son irregularidades ocurridas en su campaña presidencial de 2018, donde se le acusa de no haber declarado pagarés de la misma. Adicionalmente, se inició una indagatoria por un vídeo donde se le ve recibiendo fajos de billetes en hechos acaecidos en el año 2005.",TRUE,NA,NA,2019-02-20T21:42:28Z,2019-02-20T21:42:28Z
420,1279,156,"La apertura de indagación se da para corroborar y verificar la veracidad de una denuncia que se presentó en 2013 por Ricardo Cifuentes y Eduardo Carmelo, de la ONG Corporación Foro Ciudadano, quienes alegan la existencia de una presunta “compra de votos” por parte del Gobierno para la aprobación de proyectos de ley relacionados con la paz y la reelección presidencial de Juan Manuel Santos.

La denuncia afirma que a cambio de votos, se entregaban cupos indicativos, cargos públicos a familiares y a amigos de los congresistas o contratos, y “la adjudicación de contratación estatal prevista en el Consejo Nacional de Política Económica y Social (Conpes), dentro del cual se tenía proyectado la realización de unas obras públicas de desarrollo social en todo el territorio nacional en época de campaña electoral 2013-2014”.",TRUE,NA,NA,2019-02-20T22:03:09Z,2019-02-20T22:03:09Z
430,284,134,El Consejo de Estado anuló su elección (09MAY19) por un mal conteo que le sumó 227 votos sin justificación aparente.,TRUE,NA,NA,2019-05-14T17:01:01Z,2019-05-14T18:06:41Z
432,1766,134,"El Consejo de Estado decidió anular la resolución que le otorgó el derecho de ocupar una curul en la Cámara, por considerar que incurrió en doble militancia, según el artículo 107 de la Constitución.",TRUE,NA,NA,2019-05-14T18:01:03Z,2019-05-14T18:05:59Z
433,1792,138,"Con indagación preliminar en la Procuraduría General de la Nación (24FEB17) por haber viajado con recursos públicos en enero de este año a Estados Unidos, para participar en el acto de posesión del presidente Donald Trump.",TRUE,NA,NA,2019-05-14T20:34:20Z,2019-05-14T20:34:20Z
434,1393,138,"Con indagación preliminar en la Procuraduría General de la Nación (24FEB17) por haber viajado con recursos públicos en enero de este año a Estados Unidos, para participar en el acto de posesión del presidente Donald Trump.",TRUE,NA,NA,2019-05-14T20:37:49Z,2019-05-14T20:37:49Z
436,542,12,Violación al régimen de inhabilidades. El congresista tenía un vínculo familiar con un miembro de la Comisión Nacional de Televisión al momento de su elección.,TRUE,NA,NA,2019-05-30T18:13:45Z,2019-05-30T18:13:45Z
437,545,78,"El senador siguió desempeñando el oficio de locutor deportivo, tanto en radio, como en televisión. (18JUL00). Posteriormente, un fallo de tutela le restituyó la investidura. (16DIC03)",TRUE,NA,NA,2019-05-30T18:34:57Z,2019-05-30T18:34:57Z
438,1276,55,Como vicepresidente de la Cámara realizó contrataciones irregulares que comprometieron dineros públicos. (05FEB01),TRUE,NA,NA,2019-05-30T18:46:30Z,2019-05-30T18:46:30Z
439,1430,12,"El Consejo de Estado consideró que al momento de la elección, Carrillo ocupaba un cargo en el Inurbe del Tolima. (28AGO01)",TRUE,NA,NA,2019-05-30T19:02:15Z,2019-05-30T19:02:15Z
440,1118,12,"El Consejo de Estado lo despojó de su investidura porque fue condenado, en el año 2000, por la Corte Suprema de Justicia a 42 meses de prisión por el delito de peculado por apropiación y falsedad. (04SEPT01)",TRUE,NA,NA,2019-05-30T19:05:04Z,2019-05-30T19:05:04Z
442,598,42,No se declaró impedido para votar un proyecto de ley que lo podía beneficiar. (11MAR03).,TRUE,NA,NA,2019-05-30T19:31:54Z,2019-05-30T19:35:20Z
443,518,78,"El congresista simultaneamente contrató con el Estado como accionista de la empresa de chance Aposucre y según la legislación no lo podía hacer. En su momento, Aposucre obtuvo una millonaria concesión para operar el juego de azar (el chance) durante cinco años en el departamento de Sucre. 28JUL15)",TRUE,NA,NA,2019-05-30T19:46:34Z,2019-05-30T19:46:34Z
445,1800,36,"La Sala Plena del Consejo de Estado ratificó la pérdida de investidura del excongresista (27AGO19). En primera instancia, una sala especial de pérdida de investidura del Consejo de Estado ya había dicho en (12FEB19) que Besaile utilizó su rol de congresista ""para ejercer su influencia sobre su investigador"" es decir, el delito de tráfico de influencias.",TRUE,NA,NA,2019-08-27T20:37:02Z,2019-08-27T20:37:02Z
446,1736,16,"Llamado a juicio (02ABR20). Detenido (23SEPT19) por orden la Corte Suprema de Justicia por los delitos de concierto para delinquir agravado, peculado por apropiación a favor de terceros, celebración de contratos sin el cumplimiento de requisitos legales, receptación y contaminación ambiental por explotación de yacimiento minero.",TRUE,NA,NA,2019-09-24T13:19:44Z,2020-07-01T16:55:15Z
448,1511,228,"El Consejo de Estado decretó en primera instancia la pérdida del cargo o investidura, (22OCT19) como Senadora elegida, para el período constitucional 2018 – 2022, de la señora Aida Merlano Rebolledo, por cuanto se demostró que su campaña para las elecciones del 11 de marzo del 2018 vulneró, con la aquiescencia de ella, los topes máximos de financiación electoral.",TRUE,NA,NA,2019-10-22T18:01:02Z,2019-10-22T18:01:02Z
452,1511,100,"Luego de que Aída Merlano perdiera su curul en el Congreso de la República, la senadora Soledad Tamayo ocupó su lugar en el Congreso; sin embargo la Sala Penal le exigió liberar el puesto pues se debía aplicar la 'silla vacía' y el partido debía asumir las conciencias de las acciones delictivas de Merlano. (19AGO20)",TRUE,NA,NA,2020-08-19T20:51:46Z,2020-08-19T20:51:46Z
453,1736,14,"Se encuentra detenido desde el 2019, como sindicado en la celebración de un contrato para la práctica de minería ilegal en un municipio del Putumayo. Ante la renuncia se aplica la figura de Silla Vacía, por lo que no podrá ser reemplazado (11MAR21)",TRUE,NA,NA,2021-03-12T19:52:56Z,2021-03-12T19:52:56Z
