id|votacion_id|corporacion_id|tipo_comision_id|comision_id|activo|usercreated|usermodifed|created_at|updated_at
977|2739|NA|1|6|1|NA|NA|NA|NA
982|2744|1|1|7|1|NA|NA|NA|NA
984|2746|2|1|7|1|NA|NA|NA|NA
987|2749|NA|1|6|1|NA|NA|NA|NA
988|2750|NA|1|6|1|NA|NA|NA|NA
990|2752|NA|1|6|1|NA|NA|NA|NA
991|2753|1|1|6|1|NA|NA|NA|NA
992|2754|2|1|6|1|NA|NA|NA|NA
995|2756|2|1|6|1|NA|NA|NA|NA
998|2758|2|1|6|1|NA|NA|NA|NA
1972|2995|NA|1|2|1|NA|NA|NA|NA
1978|2985|2|1|2|1|NA|NA|NA|NA
1984|3321|2|1|7|1|NA|NA|NA|NA
1013|2771|NA|1|6|1|NA|NA|NA|NA
2211|3746|1|1|7|1|NA|NA|NA|NA
1258|2919|NA|1|9|1|NA|NA|NA|NA
1990|3316|NA|1|7|1|NA|NA|NA|NA
1264|2911|2|1|9|1|NA|NA|NA|NA
2216|3754|2|1|7|1|NA|NA|NA|NA
1996|3153|1|1|4|1|NA|NA|NA|NA
1270|2905|NA|1|9|1|NA|NA|NA|NA
2002|2999|1|1|2|1|NA|NA|NA|NA
1497|3007|NA|1|14|1|NA|NA|NA|NA
2007|2952|NA|1|9|1|NA|NA|NA|NA
2012|3187|1|1|7|1|NA|NA|NA|NA
2017|3182|1|1|7|1|NA|NA|NA|NA
2022|3212|1|1|1|1|NA|NA|NA|NA
2027|3208|1|1|1|1|NA|NA|NA|NA
2221|3761|2|1|7|1|NA|NA|NA|NA
1029|2785|NA|1|9|1|NA|NA|NA|NA
1030|2786|NA|1|9|1|NA|NA|NA|NA
1031|2787|NA|1|9|1|NA|NA|NA|NA
1032|2788|NA|1|9|1|NA|NA|NA|NA
1033|2784|NA|1|9|1|NA|NA|NA|NA
1034|2789|NA|1|9|1|NA|NA|NA|NA
1035|2790|NA|1|9|1|NA|NA|NA|NA
1036|2791|NA|1|9|1|NA|NA|NA|NA
2037|3381|NA|1|3|1|NA|NA|NA|NA
1038|2792|NA|1|6|1|NA|NA|NA|NA
1512|2521|NA|1|2|1|NA|NA|NA|NA
1040|2794|2|1|6|1|NA|NA|NA|NA
1517|2526|1|1|2|1|NA|NA|NA|NA
1042|2795|2|1|6|1|NA|NA|NA|NA
1522|3011|2|1|5|1|NA|NA|NA|NA
1044|2797|2|1|6|1|NA|NA|NA|NA
1045|2796|2|1|6|1|NA|NA|NA|NA
1046|2798|2|1|6|1|NA|NA|NA|NA
2042|3386|NA|1|3|1|NA|NA|NA|NA
1048|2655|1|1|7|1|NA|NA|NA|NA
1527|3016|2|1|5|1|NA|NA|NA|NA
2050|3391|NA|1|1|1|NA|NA|NA|NA
3461|5380|NA|1|12|1|NA|NA|NA|NA
2060|3404|NA|1|12|1|NA|NA|NA|NA
1053|2804|2|1|3|1|NA|NA|NA|NA
1054|2805|2|1|3|1|NA|NA|NA|NA
1055|2806|2|1|3|1|NA|NA|NA|NA
1056|2807|2|1|3|1|NA|NA|NA|NA
1057|2808|2|1|3|1|NA|NA|NA|NA
1058|2809|2|1|3|1|NA|NA|NA|NA
1059|2810|2|1|3|1|NA|NA|NA|NA
1060|2811|2|1|3|1|NA|NA|NA|NA
1294|2878|1|1|3|1|NA|NA|NA|NA
1297|2875|1|1|3|1|NA|NA|NA|NA
8546|9652|2|1|7|1|NA|NA|NA|NA
1303|2866|NA|1|3|1|NA|NA|NA|NA
1065|2814|2|1|3|1|NA|NA|NA|NA
1066|2812|2|1|3|1|NA|NA|NA|NA
1067|2813|NA|1|3|1|NA|NA|NA|NA
1068|2815|2|1|3|1|NA|NA|NA|NA
3462|5380|NA|1|13|1|NA|NA|NA|NA
3465|5382|2|1|12|1|NA|NA|NA|NA
3466|5382|2|1|13|1|NA|NA|NA|NA
1072|2819|2|1|3|1|NA|NA|NA|NA
1073|2820|2|1|3|1|NA|NA|NA|NA
1074|2821|1|1|3|1|NA|NA|NA|NA
2065|3413|2|1|4|1|NA|NA|NA|NA
1076|2823|1|1|3|1|NA|NA|NA|NA
4636|6430|1|1|14|1|NA|NA|NA|NA
1078|2825|NA|1|3|1|NA|NA|NA|NA
3467|5383|2|1|12|1|NA|NA|NA|NA
1080|2827|NA|1|3|1|NA|NA|NA|NA
3468|5383|2|1|13|1|NA|NA|NA|NA
3469|5384|NA|1|12|1|NA|NA|NA|NA
3470|5384|NA|1|13|1|NA|NA|NA|NA
3471|5385|NA|1|12|1|NA|NA|NA|NA
1086|2832|2|1|3|1|NA|NA|NA|NA
1087|2833|2|1|3|1|NA|NA|NA|NA
1088|2834|2|1|3|1|NA|NA|NA|NA
3472|5385|NA|1|13|1|NA|NA|NA|NA
3473|5386|NA|1|12|1|NA|NA|NA|NA
1091|2837|NA|1|3|1|NA|NA|NA|NA
1092|2836|2|1|3|1|NA|NA|NA|NA
1093|2838|2|1|3|1|NA|NA|NA|NA
1094|2839|2|1|3|1|NA|NA|NA|NA
1095|2840|2|1|3|1|NA|NA|NA|NA
1096|2841|2|1|3|1|NA|NA|NA|NA
1097|2842|1|1|3|1|NA|NA|NA|NA
1098|2843|NA|1|9|1|NA|NA|NA|NA
3474|5386|NA|1|13|1|NA|NA|NA|NA
1100|2845|NA|1|9|1|NA|NA|NA|NA
1101|2846|NA|1|9|1|NA|NA|NA|NA
1102|2847|NA|1|9|1|NA|NA|NA|NA
1103|2848|NA|1|9|1|NA|NA|NA|NA
4108|6020|2|1|2|1|NA|NA|NA|NA
1105|2850|NA|1|9|1|NA|NA|NA|NA
1537|3026|NA|1|5|1|NA|NA|NA|NA
1542|3030|NA|1|13|1|NA|NA|NA|NA
2106|3454|NA|1|12|1|NA|NA|NA|NA
1552|3039|2|1|14|1|NA|NA|NA|NA
2111|3456|NA|1|12|1|NA|NA|NA|NA
2116|3461|NA|1|13|1|NA|NA|NA|NA
2121|3466|1|1|13|1|NA|NA|NA|NA
2126|3471|NA|1|4|1|NA|NA|NA|NA
2131|3482|NA|1|12|1|NA|NA|NA|NA
2136|3487|NA|1|14|1|NA|NA|NA|NA
2140|3451|1|1|4|1|NA|NA|NA|NA
1312|2857|NA|1|9|1|NA|NA|NA|NA
2144|3447|1|1|4|1|NA|NA|NA|NA
2148|3442|1|1|4|1|NA|NA|NA|NA
2152|3438|2|1|4|1|NA|NA|NA|NA
2156|3434|2|1|4|1|NA|NA|NA|NA
4637|6431|1|1|2|1|NA|NA|NA|NA
4638|6431|1|1|14|1|NA|NA|NA|NA
2167|3512|NA|1|1|1|NA|NA|NA|NA
3194|5099|NA|1|9|1|NA|NA|NA|NA
3195|5100|NA|1|9|1|NA|NA|NA|NA
3196|5101|NA|1|9|1|NA|NA|NA|NA
1128|2872|1|1|3|1|NA|NA|NA|NA
3197|5102|NA|1|9|1|NA|NA|NA|NA
8604|9675|2|1|1|1|NA|NA|NA|NA
8631|9591|1|1|5|1|NA|NA|NA|NA
8660|9618|1|1|11|1|NA|NA|NA|NA
8661|9618|1|1|4|1|NA|NA|NA|NA
4109|6030|NA|1|4|1|NA|NA|NA|NA
4639|6432|1|1|2|1|NA|NA|NA|NA
1314|2855|NA|1|9|1|NA|NA|NA|NA
8695|9723|2|1|7|1|NA|NA|NA|NA
1316|2853|NA|1|9|1|NA|NA|NA|NA
1318|2852|NA|1|9|1|NA|NA|NA|NA
1344|2933|NA|1|9|1|NA|NA|NA|NA
1346|2727|NA|1|6|1|NA|NA|NA|NA
1347|2931|NA|1|9|1|NA|NA|NA|NA
1348|2930|NA|1|9|1|NA|NA|NA|NA
1351|2927|NA|1|9|1|NA|NA|NA|NA
1352|2926|NA|1|9|1|NA|NA|NA|NA
1353|2925|NA|1|9|1|NA|NA|NA|NA
1354|2725|NA|1|6|1|NA|NA|NA|NA
1357|2924|NA|1|9|1|NA|NA|NA|NA
1358|2726|NA|1|6|1|NA|NA|NA|NA
1360|2923|NA|1|9|1|NA|NA|NA|NA
1362|2922|NA|1|9|1|NA|NA|NA|NA
1363|2920|NA|1|9|1|NA|NA|NA|NA
1364|2918|NA|1|9|1|NA|NA|NA|NA
1365|2723|NA|1|6|1|NA|NA|NA|NA
1366|2917|NA|1|9|1|NA|NA|NA|NA
1367|2914|2|1|9|1|NA|NA|NA|NA
1368|2913|2|1|9|1|NA|NA|NA|NA
1370|2908|2|1|9|1|NA|NA|NA|NA
1371|2907|NA|1|9|1|NA|NA|NA|NA
1372|2906|NA|1|9|1|NA|NA|NA|NA
1377|2729|NA|1|6|1|NA|NA|NA|NA
1380|2722|NA|1|6|1|NA|NA|NA|NA
1384|2892|1|1|7|1|NA|NA|NA|NA
1385|2891|1|1|7|1|NA|NA|NA|NA
1386|2890|1|1|7|1|NA|NA|NA|NA
1247|2929|NA|1|9|1|NA|NA|NA|NA
1248|2928|NA|1|9|1|NA|NA|NA|NA
1387|2889|1|1|7|1|NA|NA|NA|NA
1388|2888|1|1|7|1|NA|NA|NA|NA
1389|2887|1|1|7|1|NA|NA|NA|NA
1390|2886|2|1|7|1|NA|NA|NA|NA
1391|2885|2|1|7|1|NA|NA|NA|NA
1393|2884|2|1|7|1|NA|NA|NA|NA
1394|2883|NA|1|7|1|NA|NA|NA|NA
1395|2882|NA|1|7|1|NA|NA|NA|NA
1397|2880|1|1|3|1|NA|NA|NA|NA
1400|2877|1|1|3|1|NA|NA|NA|NA
1402|2871|2|1|3|1|NA|NA|NA|NA
1404|2869|1|1|3|1|NA|NA|NA|NA
1407|2500|2|1|2|1|NA|NA|NA|NA
1408|2498|2|1|6|1|NA|NA|NA|NA
1411|2657|NA|1|7|1|NA|NA|NA|NA
1412|2646|2|1|6|1|NA|NA|NA|NA
1415|2402|1|1|1|1|NA|NA|NA|NA
1416|2402|1|1|7|1|NA|NA|NA|NA
1417|2401|1|1|1|1|NA|NA|NA|NA
1418|2401|1|1|7|1|NA|NA|NA|NA
1419|2398|1|1|1|1|NA|NA|NA|NA
1420|2398|1|1|7|1|NA|NA|NA|NA
1422|2383|1|1|1|1|NA|NA|NA|NA
1423|2383|1|1|7|1|NA|NA|NA|NA
1424|2381|2|1|2|1|NA|NA|NA|NA
1426|2862|NA|1|3|1|NA|NA|NA|NA
1428|2203|2|1|4|1|NA|NA|NA|NA
1429|2196|1|1|4|1|NA|NA|NA|NA
1431|2189|1|1|4|1|NA|NA|NA|NA
1432|2181|1|1|4|1|NA|NA|NA|NA
1433|2150|1|1|4|1|NA|NA|NA|NA
1434|2178|2|1|4|1|NA|NA|NA|NA
1435|2184|1|1|4|1|NA|NA|NA|NA
1436|2174|1|1|4|1|NA|NA|NA|NA
1437|2153|1|1|4|1|NA|NA|NA|NA
1438|2171|1|1|4|1|NA|NA|NA|NA
4640|6432|1|1|14|1|NA|NA|NA|NA
1441|2166|1|1|4|1|NA|NA|NA|NA
1443|2162|2|1|4|1|NA|NA|NA|NA
1973|2994|2|1|2|1|NA|NA|NA|NA
1979|2989|2|1|2|1|NA|NA|NA|NA
1985|3320|2|1|7|1|NA|NA|NA|NA
1991|3158|1|1|4|1|NA|NA|NA|NA
1997|3117|NA|1|14|1|NA|NA|NA|NA
2003|2998|NA|1|2|1|NA|NA|NA|NA
2008|2951|NA|1|9|1|NA|NA|NA|NA
2013|3186|1|1|7|1|NA|NA|NA|NA
2018|3181|NA|1|7|1|NA|NA|NA|NA
2023|3213|1|1|1|1|NA|NA|NA|NA
2028|3207|1|1|1|1|NA|NA|NA|NA
2212|3748|1|1|7|1|NA|NA|NA|NA
1483|2997|NA|1|2|1|NA|NA|NA|NA
2038|3382|NA|1|3|1|NA|NA|NA|NA
1458|2987|NA|1|5|1|NA|NA|NA|NA
1488|3002|NA|1|10|1|NA|NA|NA|NA
1493|3004|NA|1|10|1|NA|NA|NA|NA
1498|3008|NA|1|3|1|NA|NA|NA|NA
2043|3387|NA|1|3|1|NA|NA|NA|NA
4641|6433|1|1|2|1|NA|NA|NA|NA
2056|3397|NA|1|14|1|NA|NA|NA|NA
2061|3405|NA|1|12|1|NA|NA|NA|NA
2066|3414|2|1|4|1|NA|NA|NA|NA
4642|6433|1|1|14|1|NA|NA|NA|NA
2217|3755|2|1|7|1|NA|NA|NA|NA
2222|3763|2|1|7|1|NA|NA|NA|NA
1471|2996|NA|1|2|1|NA|NA|NA|NA
8632|9590|1|1|5|1|NA|NA|NA|NA
3205|5108|NA|1|9|1|NA|NA|NA|NA
3206|5109|NA|1|9|1|NA|NA|NA|NA
1513|2522|1|1|2|1|NA|NA|NA|NA
1518|2527|1|1|2|1|NA|NA|NA|NA
1523|3012|NA|1|5|1|NA|NA|NA|NA
1528|3017|2|1|5|1|NA|NA|NA|NA
8662|9627|1|1|11|1|NA|NA|NA|NA
8663|9627|1|1|4|1|NA|NA|NA|NA
1543|3031|NA|1|13|1|NA|NA|NA|NA
3208|5111|NA|1|9|1|NA|NA|NA|NA
3209|5112|NA|1|9|1|NA|NA|NA|NA
1556|3042|1|1|4|1|NA|NA|NA|NA
3210|5113|NA|1|9|1|NA|NA|NA|NA
1562|3047|1|1|4|1|NA|NA|NA|NA
4643|6434|1|1|2|1|NA|NA|NA|NA
1568|3051|1|1|4|1|NA|NA|NA|NA
1571|3054|1|1|4|1|NA|NA|NA|NA
1573|3056|1|1|4|1|NA|NA|NA|NA
1575|3058|NA|1|11|1|NA|NA|NA|NA
1577|3060|NA|1|11|1|NA|NA|NA|NA
1579|3062|1|1|11|1|NA|NA|NA|NA
1581|3064|1|1|11|1|NA|NA|NA|NA
1583|3066|1|1|11|1|NA|NA|NA|NA
1585|3068|NA|1|11|1|NA|NA|NA|NA
1587|3070|NA|1|11|1|NA|NA|NA|NA
1589|3072|NA|1|11|1|NA|NA|NA|NA
1591|3074|NA|1|11|1|NA|NA|NA|NA
1593|3076|1|1|11|1|NA|NA|NA|NA
1595|3078|1|1|11|1|NA|NA|NA|NA
1597|3080|1|1|11|1|NA|NA|NA|NA
1599|3082|NA|1|11|1|NA|NA|NA|NA
1600|3083|NA|1|11|1|NA|NA|NA|NA
1601|3084|NA|1|11|1|NA|NA|NA|NA
1602|3085|NA|1|11|1|NA|NA|NA|NA
1603|3086|1|1|11|1|NA|NA|NA|NA
1604|3087|1|1|11|1|NA|NA|NA|NA
1605|3088|NA|1|2|1|NA|NA|NA|NA
2107|3455|NA|1|12|1|NA|NA|NA|NA
2112|3457|NA|1|12|1|NA|NA|NA|NA
2117|3462|NA|1|13|1|NA|NA|NA|NA
2122|3467|NA|1|13|1|NA|NA|NA|NA
2127|3477|NA|1|12|1|NA|NA|NA|NA
1611|3090|NA|1|2|1|NA|NA|NA|NA
1612|3089|NA|1|2|1|NA|NA|NA|NA
2132|3483|NA|1|12|1|NA|NA|NA|NA
3217|5127|NA|1|10|1|NA|NA|NA|NA
3218|5125|NA|1|7|1|NA|NA|NA|NA
1616|3091|NA|1|2|1|NA|NA|NA|NA
3219|5124|NA|1|7|1|NA|NA|NA|NA
1618|3093|1|1|2|1|NA|NA|NA|NA
1619|3094|1|1|2|1|NA|NA|NA|NA
1620|3095|1|1|2|1|NA|NA|NA|NA
3220|5123|1|1|7|1|NA|NA|NA|NA
1622|3096|1|1|2|1|NA|NA|NA|NA
1623|3097|NA|1|2|1|NA|NA|NA|NA
1624|3098|NA|1|2|1|NA|NA|NA|NA
1625|3099|NA|1|2|1|NA|NA|NA|NA
1626|3100|NA|1|14|1|NA|NA|NA|NA
1627|3101|1|1|14|1|NA|NA|NA|NA
3221|5126|NA|1|7|1|NA|NA|NA|NA
3222|5128|NA|1|7|1|NA|NA|NA|NA
3223|5129|2|1|7|1|NA|NA|NA|NA
3224|5130|NA|1|7|1|NA|NA|NA|NA
3225|5131|NA|1|7|1|NA|NA|NA|NA
3226|5132|NA|1|7|1|NA|NA|NA|NA
3227|5133|NA|1|1|1|NA|NA|NA|NA
3228|5134|NA|1|1|1|NA|NA|NA|NA
3229|5135|NA|1|1|1|NA|NA|NA|NA
3230|5136|NA|1|14|1|NA|NA|NA|NA
3231|5137|NA|1|14|1|NA|NA|NA|NA
1639|3112|1|1|14|1|NA|NA|NA|NA
3232|5138|NA|1|12|1|NA|NA|NA|NA
1641|3113|NA|1|14|1|NA|NA|NA|NA
3233|5139|NA|1|12|1|NA|NA|NA|NA
3234|5140|NA|1|14|1|NA|NA|NA|NA
3236|5141|NA|1|3|1|NA|NA|NA|NA
1645|3116|1|1|14|1|NA|NA|NA|NA
3237|5142|NA|1|3|1|NA|NA|NA|NA
3240|5143|NA|1|1|1|NA|NA|NA|NA
1648|3119|NA|1|3|1|NA|NA|NA|NA
1649|3120|2|1|3|1|NA|NA|NA|NA
1650|3121|2|1|3|1|NA|NA|NA|NA
1651|3122|2|1|3|1|NA|NA|NA|NA
1652|3123|2|1|3|1|NA|NA|NA|NA
4644|6434|1|1|14|1|NA|NA|NA|NA
1654|3125|1|1|3|1|NA|NA|NA|NA
1655|3126|1|1|3|1|NA|NA|NA|NA
1656|3127|1|1|3|1|NA|NA|NA|NA
1657|3128|1|1|3|1|NA|NA|NA|NA
1658|3129|1|1|3|1|NA|NA|NA|NA
1659|3130|1|1|3|1|NA|NA|NA|NA
1660|3131|1|1|3|1|NA|NA|NA|NA
1661|3132|1|1|3|1|NA|NA|NA|NA
1662|3133|1|1|3|1|NA|NA|NA|NA
1663|3134|1|1|3|1|NA|NA|NA|NA
1664|3135|NA|1|3|1|NA|NA|NA|NA
3242|5145|NA|1|10|1|NA|NA|NA|NA
4645|6435|1|1|2|1|NA|NA|NA|NA
3244|5147|NA|1|10|1|NA|NA|NA|NA
4646|6435|1|1|14|1|NA|NA|NA|NA
4647|6436|1|1|2|1|NA|NA|NA|NA
3247|5150|NA|1|3|1|NA|NA|NA|NA
3248|5151|NA|1|11|1|NA|NA|NA|NA
3249|5152|NA|1|3|1|NA|NA|NA|NA
3250|5153|NA|1|3|1|NA|NA|NA|NA
3251|5171|1|1|4|1|NA|NA|NA|NA
3252|5172|1|1|4|1|NA|NA|NA|NA
3253|5173|1|1|4|1|NA|NA|NA|NA
3254|5174|NA|1|6|1|NA|NA|NA|NA
4110|6031|NA|1|4|1|NA|NA|NA|NA
1679|3150|1|1|4|1|NA|NA|NA|NA
1680|3151|1|1|4|1|NA|NA|NA|NA
1681|3152|NA|1|4|1|NA|NA|NA|NA
1692|2975|NA|1|7|1|NA|NA|NA|NA
1693|2976|NA|1|7|1|NA|NA|NA|NA
1694|2977|2|1|7|1|NA|NA|NA|NA
1695|2978|2|1|7|1|NA|NA|NA|NA
1696|3159|2|1|7|1|NA|NA|NA|NA
1697|2979|2|1|7|1|NA|NA|NA|NA
1698|2980|2|1|7|1|NA|NA|NA|NA
1699|2981|2|1|7|1|NA|NA|NA|NA
1700|2983|2|1|7|1|NA|NA|NA|NA
1701|3160|NA|1|5|1|NA|NA|NA|NA
1702|3161|NA|1|5|1|NA|NA|NA|NA
1703|3162|NA|1|5|1|NA|NA|NA|NA
1704|3163|NA|1|5|1|NA|NA|NA|NA
1705|3118|NA|1|3|1|NA|NA|NA|NA
1707|3124|2|1|3|1|NA|NA|NA|NA
1711|3165|2|1|3|1|NA|NA|NA|NA
1712|3166|2|1|3|1|NA|NA|NA|NA
1713|3167|2|1|3|1|NA|NA|NA|NA
1714|3168|2|1|3|1|NA|NA|NA|NA
1715|3169|2|1|3|1|NA|NA|NA|NA
1716|3170|NA|1|3|1|NA|NA|NA|NA
1719|2874|1|1|3|1|NA|NA|NA|NA
1720|3171|NA|1|3|1|NA|NA|NA|NA
1721|3172|NA|1|3|1|NA|NA|NA|NA
1722|3174|NA|1|7|1|NA|NA|NA|NA
1725|3177|2|1|7|1|NA|NA|NA|NA
1736|3188|NA|1|7|1|NA|NA|NA|NA
1737|3189|2|1|7|1|NA|NA|NA|NA
1738|3190|2|1|7|1|NA|NA|NA|NA
1739|3191|2|1|7|1|NA|NA|NA|NA
1740|3192|2|1|7|1|NA|NA|NA|NA
1741|3193|2|1|7|1|NA|NA|NA|NA
1742|3194|1|1|7|1|NA|NA|NA|NA
1743|3195|2|1|7|1|NA|NA|NA|NA
1744|3196|1|1|7|1|NA|NA|NA|NA
1745|3197|1|1|7|1|NA|NA|NA|NA
1746|3198|1|1|7|1|NA|NA|NA|NA
1747|3199|1|1|7|1|NA|NA|NA|NA
1748|3200|2|1|7|1|NA|NA|NA|NA
1752|3202|NA|1|1|1|NA|NA|NA|NA
1769|3216|NA|1|5|1|NA|NA|NA|NA
1770|3217|NA|1|5|1|NA|NA|NA|NA
1772|3218|1|1|5|1|NA|NA|NA|NA
1775|3220|NA|1|5|1|NA|NA|NA|NA
1776|3219|1|1|5|1|NA|NA|NA|NA
1777|3092|NA|1|2|1|NA|NA|NA|NA
1778|3044|NA|1|4|1|NA|NA|NA|NA
3255|5175|NA|1|6|1|NA|NA|NA|NA
1974|2993|2|1|2|1|NA|NA|NA|NA
1980|2986|2|1|2|1|NA|NA|NA|NA
2170|3673|1|1|1|1|NA|NA|NA|NA
2171|3674|1|1|1|1|NA|NA|NA|NA
3256|5176|NA|1|6|1|NA|NA|NA|NA
2173|3675|1|1|1|1|NA|NA|NA|NA
2174|3676|1|1|1|1|NA|NA|NA|NA
1791|3323|NA|1|7|1|NA|NA|NA|NA
1986|3319|2|1|7|1|NA|NA|NA|NA
1992|3157|1|1|4|1|NA|NA|NA|NA
1794|3324|2|1|7|1|NA|NA|NA|NA
1795|3325|2|1|7|1|NA|NA|NA|NA
1796|3326|2|1|7|1|NA|NA|NA|NA
1998|3115|1|1|14|1|NA|NA|NA|NA
1798|3327|2|1|7|1|NA|NA|NA|NA
4648|6436|1|1|14|1|NA|NA|NA|NA
1800|3329|2|1|7|1|NA|NA|NA|NA
1801|3330|2|1|7|1|NA|NA|NA|NA
1802|3331|2|1|7|1|NA|NA|NA|NA
1803|3332|2|1|7|1|NA|NA|NA|NA
4111|6032|2|1|4|1|NA|NA|NA|NA
2014|3185|1|1|7|1|NA|NA|NA|NA
2019|3322|NA|1|7|1|NA|NA|NA|NA
2024|3211|1|1|1|1|NA|NA|NA|NA
2175|3677|1|1|1|1|NA|NA|NA|NA
2034|3204|2|1|1|1|NA|NA|NA|NA
2176|3679|1|1|1|1|NA|NA|NA|NA
2039|3383|NA|1|3|1|NA|NA|NA|NA
4649|6437|1|1|2|1|NA|NA|NA|NA
2052|3393|NA|1|14|1|NA|NA|NA|NA
2057|3398|NA|1|14|1|NA|NA|NA|NA
2177|3680|1|1|1|1|NA|NA|NA|NA
2178|3681|1|1|1|1|NA|NA|NA|NA
3257|5192|NA|1|4|1|NA|NA|NA|NA
2062|3406|NA|1|14|1|NA|NA|NA|NA
2067|3415|2|1|4|1|NA|NA|NA|NA
3258|5193|NA|1|4|1|NA|NA|NA|NA
3259|5194|NA|1|10|1|NA|NA|NA|NA
3260|5195|NA|1|10|1|NA|NA|NA|NA
3261|5196|NA|1|10|1|NA|NA|NA|NA
3262|5197|NA|1|6|1|NA|NA|NA|NA
3263|5198|NA|1|6|1|NA|NA|NA|NA
3264|5199|NA|1|6|1|NA|NA|NA|NA
3265|5200|NA|1|6|1|NA|NA|NA|NA
3266|5201|NA|1|6|1|NA|NA|NA|NA
3267|5202|NA|1|6|1|NA|NA|NA|NA
3268|5203|NA|1|6|1|NA|NA|NA|NA
3269|5204|NA|1|6|1|NA|NA|NA|NA
3270|5205|NA|1|6|1|NA|NA|NA|NA
4650|6437|1|1|14|1|NA|NA|NA|NA
1834|2492|2|1|7|1|NA|NA|NA|NA
1835|2491|NA|1|7|1|NA|NA|NA|NA
2180|3683|1|1|1|1|NA|NA|NA|NA
3271|5206|2|1|6|1|NA|NA|NA|NA
1838|2488|NA|1|11|1|NA|NA|NA|NA
1839|2487|NA|1|11|1|NA|NA|NA|NA
3272|5207|2|1|6|1|NA|NA|NA|NA
2182|3685|1|1|1|1|NA|NA|NA|NA
4653|6438|1|1|2|1|NA|NA|NA|NA
1843|3111|1|1|14|1|NA|NA|NA|NA
1844|3110|1|1|14|1|NA|NA|NA|NA
1845|3109|1|1|14|1|NA|NA|NA|NA
1846|3108|2|1|14|1|NA|NA|NA|NA
1847|3107|2|1|14|1|NA|NA|NA|NA
1848|3106|2|1|14|1|NA|NA|NA|NA
1849|3105|2|1|14|1|NA|NA|NA|NA
1850|3104|NA|1|14|1|NA|NA|NA|NA
1851|3103|1|1|14|1|NA|NA|NA|NA
1852|3102|1|1|14|1|NA|NA|NA|NA
4654|6438|1|1|14|1|NA|NA|NA|NA
8578|9655|1|1|11|1|NA|NA|NA|NA
4657|6440|1|1|2|1|NA|NA|NA|NA
4658|6440|1|1|14|1|NA|NA|NA|NA
3273|5208|NA|1|6|1|NA|NA|NA|NA
3274|5209|NA|1|6|1|NA|NA|NA|NA
3275|5210|NA|1|3|1|NA|NA|NA|NA
3276|5211|NA|1|3|1|NA|NA|NA|NA
3277|5212|NA|1|3|1|NA|NA|NA|NA
3278|5213|NA|1|3|1|NA|NA|NA|NA
3280|5215|NA|1|3|1|NA|NA|NA|NA
3283|5217|1|1|3|1|NA|NA|NA|NA
4112|6033|2|1|4|1|NA|NA|NA|NA
4113|6034|2|1|4|1|NA|NA|NA|NA
1869|2505|NA|1|2|1|NA|NA|NA|NA
1870|2504|NA|1|2|1|NA|NA|NA|NA
2183|3686|1|1|1|1|NA|NA|NA|NA
1872|2945|NA|1|9|1|NA|NA|NA|NA
1873|2486|NA|1|11|1|NA|NA|NA|NA
1874|2485|NA|1|11|1|NA|NA|NA|NA
1875|2477|NA|1|9|1|NA|NA|NA|NA
4659|6441|1|1|2|1|NA|NA|NA|NA
1877|2475|2|1|9|1|NA|NA|NA|NA
1878|2474|NA|1|9|1|NA|NA|NA|NA
1879|2473|NA|1|9|1|NA|NA|NA|NA
1880|2472|NA|1|9|1|NA|NA|NA|NA
1881|2471|NA|1|9|1|NA|NA|NA|NA
1882|3136|NA|1|4|1|NA|NA|NA|NA
1883|3009|NA|1|3|1|NA|NA|NA|NA
1884|2960|1|1|1|1|NA|NA|NA|NA
1885|2959|1|1|1|1|NA|NA|NA|NA
1886|2958|NA|1|1|1|NA|NA|NA|NA
1887|2770|NA|1|7|1|NA|NA|NA|NA
1888|2763|1|1|7|1|NA|NA|NA|NA
1889|2761|1|1|7|1|NA|NA|NA|NA
1890|2760|1|1|7|1|NA|NA|NA|NA
1891|2757|1|1|7|1|NA|NA|NA|NA
1892|2755|2|1|7|1|NA|NA|NA|NA
1893|2751|2|1|7|1|NA|NA|NA|NA
1894|2748|2|1|7|1|NA|NA|NA|NA
1895|2747|2|1|7|1|NA|NA|NA|NA
1896|2745|1|1|7|1|NA|NA|NA|NA
1897|2743|1|1|7|1|NA|NA|NA|NA
1898|2742|1|1|7|1|NA|NA|NA|NA
1899|2740|NA|1|7|1|NA|NA|NA|NA
1900|2738|NA|1|7|1|NA|NA|NA|NA
1901|2528|1|1|2|1|NA|NA|NA|NA
1902|2946|NA|1|9|1|NA|NA|NA|NA
8633|9589|1|1|5|1|NA|NA|NA|NA
1904|2942|NA|1|9|1|NA|NA|NA|NA
1905|2538|1|1|2|1|NA|NA|NA|NA
1906|2537|1|1|2|1|NA|NA|NA|NA
1907|2536|1|1|2|1|NA|NA|NA|NA
1908|2535|1|1|2|1|NA|NA|NA|NA
1909|2534|2|1|2|1|NA|NA|NA|NA
1910|2533|2|1|2|1|NA|NA|NA|NA
1911|2532|2|1|2|1|NA|NA|NA|NA
1912|2531|2|1|2|1|NA|NA|NA|NA
1913|2481|NA|1|9|1|NA|NA|NA|NA
1914|2480|NA|1|9|1|NA|NA|NA|NA
1915|2479|NA|1|9|1|NA|NA|NA|NA
1916|2478|NA|1|9|1|NA|NA|NA|NA
1917|2776|NA|1|7|1|NA|NA|NA|NA
