id|agenda_legislativa_actividad_id|cuatrienio_id|legislatura_id|tipo_control_politico_id|estado_control_politico_id|titulo|fecha|tema_principal_id|tema_secundario_id|plenaria|tags|detalles|gacetas|numero_proposicion|activo|usercreated|usermodifed|created_at|updated_at
1620|27435|6|18|3|NA|Conocer la opinión del Fondo de las Naciones Unidas para la Infancia en Colombia sobre la situación de la niñez del país en relación con los desarrollos legislativos recientes|26/07/2011|116|95|FALSE|niñez, niños, unicef, Naciones Unidas|NA|NA|01-nov|NA|NA|NA|NA|NA
1621|40828|6|NA|1|NA|Debatir sobre sobre las medidas emprendidas para solucionar la situación de las cárceles y la violación del derecho a la salud de la población privada de la libertad.|NA|122|10|FALSE|cárceles, salud, sistema penitenciario, INPEC|NA|NA|208/13, 216/13|NA|NA|NA|NA|NA
1622|60464|7|NA|1|NA|Hacer observaciones al proyecto de resolución que fija las nuevas tarifas de energía.|NA|56|116|FALSE|Tarifas, Energía, CREG, Apagar Paga.|NA|NA|NA|NA|NA|NA|NA|NA
1623|27427|6|18|1|NA|Debatir sobre  la grave afectación fitosanitaria que presenta el cultivo de arroz en el país|21/07/2011|8|64|FALSE|fitosanitaria, fitosanitario, arroz, cultivo|NA|NA|01-nov|NA|NA|NA|NA|NA
1624|18060|6|NA|1|NA|Debate sobre la realidad de las relaciones diplomáticas con los países fronterizos y el trabajo conjunto en el resestablecimiento de las relaciones políticas y comerciales especialmente con Venezuela y Ecuador|NA|108|41|TRUE|Venezuela, Ecuador, Relaciones internacionales|NA|NA|05-oct|NA|NA|NA|NA|NA
1625|27511|6|18|1|NA|Debatir sobre los planes del gobierno nacional en los siguientes corredores viales: doble calzada Bogotá-Girardot, Túnel de la Línea y obras derivadas, doble calzada Briceño-Sogamoso y  Autopista de la Montaña.|27/07/2011|73|100|FALSE|doble calzada Bogotá-Girardot, Túnel de la Línea, doble calzada Briceño-Sogamoso, Autopista de la Montaña.|NA|NA|04-nov|NA|NA|NA|NA|NA
1626|27597|6|16|3|NA|Debatir sobre los departamentos afectados por la emergencia invernal y la forma como se están atendiendo a las familias afectadas, en especial la niñez y juventud.|29/03/2010|128|95|FALSE|emergencia invernal, niñez, juventud|NA|NA|22-nov|NA|NA|NA|NA|NA
1627|27001|6|NA|1|NA|Discutir la violación derechos laborales de las trasnacionales mineras explotadoras de níquel y carbón en la Costa del país (El Cerrejón, Drummond, Glencore (CMU, Carbones de la Jagua y Prodeco y Cerromatoso).|NA|22|28|FALSE|derechos laborales,  trasnacionales, níquel, El Cerrejón, Drummond, Glencore, CMU, Carbones de la Jagua, Prodeco, Cerromatoso|NA|NA|14-nov|NA|NA|NA|NA|NA
1628|27087|6|16|3|NA|Invitación para conocer el piloto del nuevo modelo de salud en Barranquilla|07/06/2010|10|116|FALSE|piloto, modelo de salud, salud, Barranquilla|NA|NA|31/11|NA|NA|NA|NA|NA
1629|27093|6|NA|1|NA|Discusitr sobre la situación actual de los presos del país|NA|122|123|FALSE|presos, cárcel, penitenciario|NA|NA|25-oct|NA|NA|NA|NA|NA
1630|27541|6|NA|1|NA|Debatir sobre el informe anual sobre la evolución del Sistema general de Seguridad Social en Salud, así como sobre las recomendaciones para mejorarlo|NA|10|NA|FALSE|Sistema General de Seguridad Social en Salud, SGSSS, salud, CRES|NA|NA|NA|NA|NA|NA|NA|NA
1631|27544|6|17|1|NA|Debatir sobre asuntos relacionados con la salud mental en Colombia|24/08/2010|10|10|FALSE|salud, salud mental, seguridad social|NA|NA|11-oct|NA|NA|NA|NA|NA
1632|27537|6|17|1|NA|Debatir sobre la situación pensional de los colombianos|07/06/2011|10|116|FALSE|pensión, pensional|NA|NA|30-nov|NA|NA|NA|NA|NA
1633|27053|6|17|1|NA|Citación a debate  para discutir sobre la política de educación superior del gobierno.|24/05/2011|2|133|FALSE|educación, ciencia, tecnología, innovación|NA|NA|77/11|NA|NA|NA|NA|NA
1634|25671|6|16|1|NA|Debatir sobre la red vial terciaria en el país, interventorías, planes de obras, y las políticas para mitigar riesgos geológicos en las vías existentes.|29/03/2010|73|100|FALSE|vías, infraestructura|"<p><em style=""mso-bidi-font-style: normal;""><span style=""font-size: 12.0pt; font-family: &quot;Arial&quot;,&quot;sans-serif&quot;; mso-fareast-font-family: &quot;Times New Roman&quot;; mso-ansi-language: ES; mso-fareast-language: ES; mso-bidi-language: AR-SA;"">Proposici&oacute;n aditiva No 064 DE MARZO 29 DE 2011&nbsp;</span></em></p>"|NA|64/11, 38/10|NA|NA|NA|NA|NA
1635|25670|6|17|1|NA|Debatir sobre el estado de los tratados de libre comercio que viene adelantando el Estado colombiano, especialmente con Corea|29/09/2010|64|108|FALSE|TLC, Corea, comercio|NA|NA|24|NA|NA|NA|NA|NA
1636|22603|6|17|1|NA|Con el objetivo de debatir  dónde se ejecutan procesos de Explotación y Exploración Minero - Energético.|26/10/2010|56|3|FALSE|minas, minería|NA|NA|43/10|NA|NA|NA|NA|NA
1637|27730|6|NA|1|NA|Discutir sobre los proyectos de acto legislativo relacionados con la Reforma a la Justicia|NA|11|122|FALSE|justicia, reforma a la justicia|NA|NA|NA|NA|NA|NA|NA|NA
1638|27492|6|17|1|NA|Debatir sobre el proceso de venta accionaria de la empresa Satena|01/06/2011|100|41|FALSE|Satena, acciones|NA|NA|18-nov|NA|NA|NA|NA|NA
1639|20650|2|NA|1|NA|Debate sobre Tarifas de los servicios públicos de energía, agua, gas, basuras y alcantarillado|NA|38|116|FALSE|Servicios Públicos, Energìa, Agua, Gas, Basuras, Alcantarillado|NA|NA|NA|NA|NA|NA|NA|NA
1640|25618|6|NA|1|NA|"Debatir el criterio de los funcionarios citados en torno al proyecto de acto legislativo no. 15/10 de Senado o 147/10 de Cámara ""Por medio de la cual se adiciona de forma transitoria el artículo 125 de la Constitución Política de Colombia"""|NA|124|NA|FALSE|burocracia, servicio civil, meritocracia|NA|NA|118|NA|NA|NA|NA|NA
1641|18210|6|17|1|NA|Debate sobre situación de Derechos Humanos en la Macarena-Meta. Caso: Fosas Comunes y presunta responsabilidad de las Fuerzas Militares.|27/07/2010|94|28|TRUE|Derechos Humanos, Fuerzas Militares, Fosas Comunes|NA|NA|04-oct|NA|NA|NA|NA|NA
1642|18939|6|17|1|NA|Debate sobre políticas, calidad y producción de petróleos,  productos derivados del mismo  .|31/08/2010|56|NA|TRUE|petroleo|NA|NA|10-oct|NA|NA|NA|NA|NA
1643|27000|6|NA|1|NA|Citación a debate sobre la política cambiaria colombiana y la revaluación del peso|NA|41|NA|FALSE|tasa de cambio, fondo de estabilización.|NA|NA|16-nov|NA|NA|NA|NA|NA
1644|27163|6|NA|1|NA|Debate control político sobre la declaratoria de emergencia económica|NA|128|3|FALSE|Emergencia económica, ola invernal|<p>Proposiciones aditivas 19/11, 29/11</p>|NA|12/11, 14/11, 29/11|NA|NA|NA|NA|NA
1645|22071|6|17|1|NA|"Para que se responda por los resultados en materia de inversión, atención, prevención y demás aspectos que tienen que ver con sus respectivas carteras sobre el debate denominado ""La Mojana-Cosecha de Promesa-Incumplidas un Bicentenario de Olvido""."|27/10/2010|3|8|TRUE|La Mojana, Bicentenario de Olvido, Depresión Momposina,  humedales, ecosistemas|NA|NA|44/10|NA|NA|NA|NA|NA
1646|40270|6|NA|1|NA|Debatir sobre la situación real de los caficultores, la posición del Gobierno Nacional y la Federación de Cafeteros y analizar lo pactado en el Acuerdo que dio fin al paro nacional.|NA|8|41|FALSE|paro nacional, federación nacional de cafeteros, agrícola|NA|NA|32/13|NA|NA|NA|NA|NA
1647|41751|6|NA|3|NA|"Debatir sobre las opiniones de las centrales obreras sobre los proyectos ordinarios de leyes reformatorios al sistema
general de seguridad social en salud."|NA|10|22|FALSE|seguridad social en salud, centrales obreras, seguridad social|NA|NA|NA|NA|NA|NA|NA|NA
1648|27817|6|18|1|NA|Debatir sobre los departamentos afectados por la emergencia invernal y la forma como se están atendiendo a las familias afectadas, en especial la niñez y juventud.|24/08/2011|128|95|FALSE|niñez, niños, ola invernal|NA|NA|08-nov|NA|NA|NA|NA|NA
1649|27653|6|NA|1|NA|Debatir acerca de la política pública del Gobierno Nacional en relacion a la seguridad ciudadana y urbana|NA|123|119|FALSE|Seguridad ciudadana, Seguridad urbana|NA|NA|NA|NA|NA|NA|NA|NA
1650|27789|6|NA|1|NA|Continuación del debate sobre los fondos pensionales en Colombia|30/06/2011|10|NA|FALSE|seguridad social, salud. pensiones|NA|NA|30-nov|NA|NA|NA|NA|NA
1651|12047|2|13|1|NA|Responder al cuestionario sobre las acciones, programas y proyectos sociales y económicos que implementará el Gobierno en el departamento de Chocó|10/04/2007|116|28|FALSE|Chocó, departamento del Chocó, familias en acción|<p>Se cita al se&ntilde;or gerente presidencial para el Choc&oacute; Proposiciones aditivas: 122 de abril 24 de 2007</p>|NA|106|NA|NA|NA|NA|NA
1652|27458|6|17|3|NA|Explicar lo concerniente a la ejecución presupuestal, y la necesidad presupuestal de la Cámara de Representantes:|18/05/2011|124|133|FALSE|ejecución presupuestal, presupuesto, Cámara de Representantes|NA|NA|24-nov|NA|NA|NA|NA|NA
1653|28094|6|NA|2|NA|Invitación para discutir los proyectos de reforma a la justicia|NA|11|122|FALSE|reforma a la justicia, justicia, judicial|NA|NA|01-nov|NA|NA|NA|NA|NA
1654|27468|6|NA|2|NA|Discutir sobre el impacto de  megaproyectos minero-energéticos e hidroeléctricos en el medio ambiente.|NA|3|22|FALSE|megaproyectos, minero-energéticos, medio ambiente, minas|NA|NA|NA|NA|NA|NA|NA|NA
1655|27442|6|NA|1|NA|Debatir sobre la política pública de seguridad del gobierno, con énfasis en la seguridad ciudadana y urbana.|NA|123|119|FALSE|seguridad del gobierno, seguridad ciudadana, seguridad urbana.|NA|NA|NA|NA|NA|NA|NA|NA
1656|27467|6|NA|1|NA|Debatir sobre el presupuesto asignado por el Ministerio de Transporte, la rehabilitación de las vías y puentes a cargo del Invías en el departamento de Sucre|NA|73|100|FALSE|Ministerio de Transporte, Invías, Sucre, Toluviejo-Palo Alto, San OnofreTolú-Coveñas, San Marcos, Majagual, río San Jorge a la altura d|NA|NA|NA|NA|NA|NA|NA|NA
1657|27058|6|17|1|NA|Discutir la problemática de la violencia sexual contra las mujeres en el marco del conflicto armado.|11/05/2011|55|119|FALSE|mujeres, violencia sexual, conflicto|NA|NA|47/11|NA|NA|NA|NA|NA
1658|27697|6|NA|2|NA|"Discutir sobre el proyecto de ley no. 206/10 de Senado ""Por medio de la cual se convoca a un referendo constitucional y se somete a consideración del pueblo un proyecto de reforma constitucional"" (Prisión perpetua a violadores de niños)"|NA|95|122|FALSE|violadores, menores, prisión perpertua|NA|NA|NA|NA|NA|NA|NA|NA
1659|27033|6|17|1|NA|Discutir sobre las denuncias que se viene presentado en contratación en la Agencia nacional de Hidrocarburos (ANH)|25/05/2011|56|63|FALSE|ANH, Agencia Nacional de Hidrocarburos,|NA|NA|30-nov|NA|NA|NA|NA|NA
1660|28149|6|NA|1|NA|Debatir sobre el desarrollo rural y el sector agrario en Colombia|NA|8|116|FALSE|rural, desarrollo rural, agro, agricultura, campesinos|NA|NA|65|NA|NA|NA|NA|NA
1661|27922|6|NA|1|NA|Debatir sobre las políticas de crédito existentes en el Oriente Antioqueño, así como sobre los ríos Negro y Nare.|NA|64|3|FALSE|Cornare, Oriente Antioqueño, Antioquia.|NA|NA|25-nov|NA|NA|NA|NA|NA
1662|27755|6|18|1|NA|Debatir sobre la situación actual de los establecimientos carcelarios y penitenciarios, la condición de los internos extraditables y el procedimiento de extradición|27/07/2011|122|138|FALSE|cárceles, cárcel, inpec|NA|NA|02-nov|NA|NA|NA|NA|NA
1663|27754|6|18|1|NA|Debate sobre el presupuesto y la ley de apropiaciones|10/08/2011|133|41|FALSE|Presupuesto General de la Nación, Presupuesto 2012, Presupuesto|NA|NA|04-nov|NA|NA|NA|NA|NA
1664|28170|6|18|1|NA|Debatir sobre las concesiones viales en Colombia|16/08/2011|73|100|FALSE|vías, infraestructura|NA|NA|07-nov|NA|NA|NA|NA|NA
1665|29105|6|NA|1|NA|Avances y resultados en la aplicación de la doctrina de los Derechos Humanos y el Derecho Internacional Humanitario de las Fuerzas Militares|NA|123|94|FALSE|Derechos Humanos, Derecho Internacional Humanitario, Fuerzas Militares|NA|NA|NA|NA|NA|NA|NA|NA
1666|29104|6|NA|1|NA|Debatir sobre las obligaciones jurídicas para los Estados miembros de la ONU y el Consejo de Seguridad|NA|108|123|FALSE|Política internacional, ONU, Consejo de Seguridad|NA|NA|NA|NA|NA|NA|NA|NA
1667|41875|6|NA|1|NA|Debatir sobre contratos de concesión de aeropuertos y la concesión entre la Aeronáutica Civil y el Consorcio Aeropuertos de Oriente S.A.S.|NA|73|NA|FALSE|aeropuertos, Aeronáutica Civil, Consorcio Aeropuertos de Oriente S.A.S., concesiones|NA|NA|NA|NA|NA|NA|NA|NA
1668|28730|6|17|1|NA|Discutir sobre las actuaciones de la Comisión de Regulación en Salud (CRES).|09/03/2011|10|NA|FALSE|salud, seguridad social. CRES|NA|NA|23|NA|NA|NA|NA|NA
1669|42349|6|20|1|NA|Debatir sobre los mandatos estipulados en la Ley 1429 de 2010 y de la Ley 1610 de 2013, acerca de formalización y generación de empleo.|30/07/2013|22|NA|FALSE|Trabajo, SENA, Formalización laboral, Generación de empleo, Desempleo.|NA|NA|ene-13|NA|NA|NA|NA|NA
1670|27145|6|NA|1|NA|Exposición de Ministros sobre el impacto en la competitividad económica del país de política económica y sobre la revaluación del peso|NA|41|64|FALSE|Revaluación del peso,  Narcotráfico, enfermedad Holandesa|<p>Seg&uacute;n Proposici&oacute;n Aditiva 16/11 se cita al Ministro de Industria y Comercio, Doctor Sergio Diazgranados para que exponga el impacto de la revaluaci&oacute;n del peso en las zonas francas</p>|NA|16-nov|NA|NA|NA|NA|NA
1671|41746|6|19|1|NA|Debatir sobre el contrato  de Concesión Rumichaca, Ipiales, Pasto – Aeropuerto, a cargo de la empresa DEVINAR S.A.|21/05/2013|73|100|FALSE|aeropuerto de Pasto, concesiones Rumichaca, infraestructura|NA|NA|70/13|NA|NA|NA|NA|NA
1672|27699|6|NA|3|NA|"Discutir el proyecto de ley estatutaria no. 22/11 de Cámara ""Por la cual se reglamenta el derecho de libertad de conciencia, reconocimiento en el artículo 18 de la Constitución Política"""|NA|28|NA|FALSE|derechos fundamentales, libertad de conciencia|NA|NA|NA|NA|NA|NA|NA|NA
1673|28097|6|NA|1|NA|Debatir sobre el desplazamiento forzado en Colombia|NA|94|119|FALSE|desplazamiento|NA|NA|NA|NA|NA|NA|NA|NA
1674|27721|6|NA|1|NA|Discutir sobre el informe anual del Sistema General de Seguridad Social en Salud presentado por la comisión de Regulación en Salud (CRES)|NA|10|NA|FALSE|SGSSS, Cres|NA|NA|NA|NA|NA|NA|NA|NA
1675|27547|6|17|1|NA|Debatir sobre la escisión del Ministerio de la Protección Social|18/05/2011|10|138|FALSE|protección social, ministerio, trabajo, salud, escición|NA|NA|29-nov|NA|NA|NA|NA|NA
1676|27342|6|NA|1|NA|Debatir sobre la situación de crisis del sector cafetero en el país|NA|41|NA|FALSE|café, crisis, crisis cafetera|NA|NA|81/11|NA|NA|NA|NA|NA
1677|27695|6|16|2|NA|Debatir sobre los departamentos afectados por la emergencia invernal y la forma como se están atendiendo a las familias afectadas, en especial la niñez y juventud.|29/03/2010|128|95|FALSE|niñez, niños, ola invernal|NA|NA|33/10|NA|NA|NA|NA|NA
1678|27744|6|NA|3|NA|"Continuación del debate sobre la reforma a la ley 30 de 1992 ""Por la cual se organiza el servicio público de Educación Superior"""|NA|2|133|FALSE|ley 30, educación superior, universidades|NA|NA|NA|NA|NA|NA|NA|NA
1679|27611|6|18|1|NA|Debatir sobre el manejo de los recursos para enfrentar la ola invernal, así como sus inversiones actuales, proyecciones, y proceso de entrada de los municipios.|27/07/2011|128|3|FALSE|ola invernal, inversiones, proyecciones, municipios|NA|NA|03-nov|NA|NA|NA|NA|NA
1680|27827|6|18|1|NA|Debate sobre el presupuesto y la ley de apropiaciones|10/08/2011|133|41|FALSE|Presupuesto General de la Nación, Presupuesto 2012, Presupuesto|NA|NA|04-nov|NA|NA|NA|NA|NA
1681|26642|6|NA|1|NA|Citación a debate sobre la política cambiaria colombiana y la revaluación del peso|NA|41|NA|FALSE|política cambiaria|NA|NA|16-nov|NA|NA|NA|NA|NA
1682|27833|6|NA|1|NA|Informar sobre las  prioridades de cada una de las carteras, con relación al Proyecto Nacional de Presupuesto 2012.|NA|133|41|FALSE|Presupuesto nacional|NA|NA|NA|NA|NA|NA|NA|NA
1683|27677|6|NA|1|NA|Continuación del debate sobre las medidas tomadas por el gobierno nacional en virtud de la ola invernal y del estado de emergencia|NA|128|3|FALSE|ola invernal, invierno, emergencia|NA|NA|12/11, 19/11, 29/11, 05/11|NA|NA|NA|NA|NA
1684|27739|6|NA|3|NA|"Debatir sobre la reforma a la ley 30 de 1992 ""Por la cual se organiza el servicio  público de Educación Superior"""|NA|2|133|FALSE|ley 30, educación superior, universidades|NA|NA|NA|NA|NA|NA|NA|NA
1685|27625|6|NA|1|NA|Debatir sobre la situación de los trabajadores petroleros del departamento del Meta y los contratos petroleros de los campos Rubiales, Quifa, y Pirirí|NA|56|22|FALSE|trabajadores petroleros, departamento del Meta, Meta, campos petroleros, Rubiales, Quifa, Pirirí|NA|NA|6|NA|NA|NA|NA|NA
1686|27807|6|18|1|NA|Debatir sobre la situación actual de los establecimientos carcelarios y penitenciarios, la condición de los internos extraditables y el procedimiento de extradición|27/07/2011|122|138|FALSE|cárceles, cárcel, inpec|NA|NA|02-nov|NA|NA|NA|NA|NA
1687|27786|6|18|1|NA|Discutir sobre el contenido del informe de las actividades realizadas por el Banco de la República.|03/08/2011|41|NA|FALSE|Bnaco de la República|NA|NA|05-nov|NA|NA|NA|NA|NA
1688|27853|6|NA|1|NA|Explicar las medidas adoptadas en la Defensa del Estado Colombiano ante los litigios internacionales.|NA|108|122|FALSE|Defensa del Estado Colombiano|NA|NA|02-nov|NA|NA|NA|NA|NA
1689|27913|6|18|1|NA|Discutir sobre la provisión de recursos para la realización de los Juegos Mundiales o World Games 2013, a celebrarse en la ciudad de Cali.|16/08/2011|67|133|FALSE|Juegos Mundiales, Presupuesto General de la Nación, World Gemes|NA|NA|01-nov|NA|NA|NA|NA|NA
1690|42300|6|NA|1|NA|Debatir sobre la evaluación de la Ley de Victimas y la planeación del desarrollo, el ordenamiento y el uso eficiente del suelo rural.|NA|119|8|FALSE|Ley de Víctimas, desarrollo rural, conflicto, agrícola|NA|NA|NA|NA|NA|NA|NA|NA
1691|28123|6|18|1|NA|Debatir sobre el estado actual de las negociaciones de acuerdo de libre comercio entre Colombia y Corea.|30/08/2011|64|108|FALSE|corea, comercio, TLC|NA|NA|06-nov|NA|NA|NA|NA|NA
1692|27515|6|NA|1|NA|Debatir sobre las medidas tomadas por el Gobierno Nacional en relación con la emergencia económica, social y ecológica desatada por el invierno.|NA|128|3|FALSE|emergencia económica, social y ecológica desatada por el invierno, emergencia, estado de emergencia|NA|NA|12/11, 19/11, 29/11, 05/11|NA|NA|NA|NA|NA
1693|40274|6|NA|1|NA|Debatir sobre sobre las medidas emprendidas para solucionar la situación de las cárceles y la violación del derecho a la salud de la población privada de la libertad.|NA|122|10|FALSE|cárceles, salud, sistema penitenciario, INPEC|NA|NA|208/13, 216/13|NA|NA|NA|NA|NA
