id,persona_id,partido_id,cargo,fecha,fecha_final,activo,usercreated,usermodifed,created_at,updated_at
4581,2049,2,Congresista,20-07-2002,NA,1,,,,
2959,461,53,Congresista,20-07-2002,NA,1,,,,
2995,523,110,Congresista,01-01-2002,NA,1,,,,
2976,490,110,Congresista,20-07-2002,19-07-2006,1,,,,
3008,550,68,Congresista,20-07-2002,NA,1,,,,
3041,623,3,Congresista,01-07-2004,NA,1,,,,
3042,623,73,Congresista,01-01-2002,01-07-2004,1,,,,
3043,624,53,Congresista,01-01-2002,NA,1,,,,
3046,628,4,Congresista,01-01-2002,NA,1,,,,
5192,2012,11,Congresista,20-07-2010,NA,1,,,,
3048,632,27,Congresista,01-01-2002,NA,1,,,,
3049,634,40,Congresista,01-01-2002,NA,1,,,,
3052,636,47,Congresista,20-07-2002,NA,1,,,,
3121,750,2,Congresista,20-07-2002,01-08-2005,1,,,,
3057,641,2,Congresista,20-07-2002,NA,1,,,,
3120,750,5,Congresista,02-08-2005,19-07-2006,1,,,,
3440,1308,2,Congresista,01-01-2002,30-06-2004,1,,,,
3123,753,6,Congresista,02-08-2005,NA,1,,,,
4312,1541,4,Congresista,NA,NA,1,,,,
3010,556,4,Congresista,01-07-2004,NA,1,,,,
3079,681,53,Congresista,01-02-2003,30-04-2003,1,,,,
3083,687,53,Congresista,06-12-2002,06-03-2003,1,,,,
3081,684,2,Congresista,20-07-2002,01-08-2005,1,,,,
4328,1553,10,Congresista,NA,NA,1,,,,
3080,684,3,Congresista,02-08-2005,NA,1,,,,
3003,543,3,Congresista,20-07-2002,NA,1,,,,
3087,694,73,Congresista,01-01-2003,31-03-2003,1,,,,
3089,696,2,Congresista,20-07-2002,01-08-2005,1,,,,
3088,696,3,Congresista,02-08-2005,NA,1,,,,
3090,699,2,Congresista,08-08-2003,08-11-2003,1,,,,
3059,644,5,Congresista,02-08-2005,NA,1,,,,
3063,647,2,Congresista,20-07-2002,NA,1,,,,
3064,650,3,Congresista,01-07-2004,NA,1,,,,
3066,651,6,Congresista,01-07-2004,NA,1,,,,
3068,653,2,Congresista,20-07-2002,NA,1,,,,
8234,792,5,Congresista,15-09-2009,NA,1,,,,
3074,672,4,Congresista,01-01-2002,NA,1,,,,
3091,700,2,Congresista,01-08-2003,10-05-2004,1,,,,
3006,547,68,Congresista,20-07-2002,NA,1,,,,
3092,701,4,Congresista,20-07-2002,19-07-2006,1,,,,
8211,2958,115,Congresista,01-06-2010,NA,1,,,,
3130,760,68,Congresista,01-01-2002,NA,1,,,,
3132,767,3,Congresista,20-07-2002,NA,1,,,,
3134,772,86,Congresista,01-01-2002,NA,1,,,,
3067,651,46,Congresista,01-01-2002,30-06-2004,1,,,,
2972,484,73,Congresista,20-07-2002,19-07-2006,1,,,,
3065,650,53,Congresista,20-07-2002,01-07-2004,1,,,,
8213,3032,12,Congresista,28-09-2010,NA,1,,,,
3004,545,2,Congresista,01-01-2002,17-02-2014,1,,,,
3075,678,4,Congresista,20-07-2002,10-12-2017,1,,,,
2950,452,40,Congresista,01-01-2002,10-12-2017,1,,,,
2973,485,5,Congresista,01-07-2004,10-12-2017,1,,,,
2830,99,4,Congresista,01-01-1998,NA,1,,,,
3135,780,87,Congresista,01-01-2002,NA,1,,,,
3136,784,53,Congresista,01-01-2002,NA,1,,,,
3105,719,2,Congresista,20-07-2002,19-07-2006,1,,,,
3139,790,2,Congresista,01-07-2004,NA,1,,,,
3140,790,53,Congresista,01-01-2002,01-07-2004,1,,,,
3142,792,2,Congresista,01-01-2002,14-09-2009,1,,,,
3106,721,2,Congresista,20-07-2002,NA,1,,,,
3149,802,27,Congresista,01-01-2002,NA,1,,,,
3150,803,53,Congresista,01-01-2002,NA,1,,,,
3161,818,2,Congresista,01-01-2002,NA,1,,,,
3163,824,4,Congresista,01-01-2002,NA,1,,,,
3174,844,5,Congresista,01-07-2004,NA,1,,,,
3175,844,2,Congresista,01-01-2002,01-07-2004,1,,,,
3176,847,7,Congresista,02-07-2004,NA,1,,,,
3177,847,37,Congresista,01-01-2002,01-07-2004,1,,,,
8223,3485,4,Congresista,20-07-1998,NA,1,,,,
6230,2486,3,Congresista,14-09-2009,NA,1,,,,
8224,3486,2,Congresista,20-07-1998,NA,1,,,,
3148,801,2,Congresista,20-07-2002,NA,1,,,,
3165,830,2,Congresista,01-01-2002,NA,1,,,,
3170,839,2,Congresista,20-07-2002,20-06-2006,1,,,,
3151,804,2,Congresista,01-01-2002,NA,1,,,,
4555,9,2,Congresista,20-07-1998,NA,1,,,,
3138,201,82,Congresista,20-07-2002,01-07-2004,1,,,,
3147,205,41,Congresista,20-07-2002,01-07-2004,1,,,,
2981,498,4,Congresista,20-07-2002,NA,1,,,,
6240,2486,2,Congresista,20-07-1998,19-07-2002,1,,,,
6241,2486,4,Congresista,20-07-2002,19-07-2006,1,,,,
3071,656,45,Congresista,20-07-2002,31-08-2004,1,,,,
8236,16,2,Congresista,20-07-1998,19-07-2002,1,,,,
6242,2486,8,Congresista,20-07-2006,14-09-2009,1,,,,
2985,507,2,Congresista,20-07-2006,NA,1,,,,
2989,512,29,Congresista,20-07-2002,19-07-2006,1,,,,
3036,612,53,Congresista,20-07-2002,31-08-2005,1,,,,
3056,50,2,Congresista,20-07-1998,01-08-2005,1,,,,
6246,2487,47,Congresista,20-07-2002,19-07-2006,1,,,,
6253,2487,5,Congresista,20-07-2006,14-09-2009,1,,,,
6254,2487,3,Congresista,14-09-2009,NA,1,,,,
5321,2066,2,Congresista,NA,NA,1,,,,
3082,686,2,Congresista,20-07-2002,19-07-2006,1,,,,
3096,706,37,Congresista,20-07-2002,19-07-2006,1,,,,
3095,706,7,Congresista,20-07-2006,NA,1,,,,
8237,16,137,Congresista,20-07-2002,01-08-2005,1,,,,
3103,718,5,Congresista,02-08-2005,14-09-2009,1,,,,
3110,734,36,Congresista,20-07-2002,19-07-2006,1,,,,
3094,58,2,Congresista,20-07-1998,01-08-2005,1,,,,
3114,738,6,Congresista,02-08-2005,NA,1,,,,
3182,865,53,Congresista,01-01-2002,NA,1,,,,
3112,735,49,Congresista,20-07-2002,20-07-2004,1,,,,
3111,735,4,Congresista,20-07-2004,NA,1,,,,
3116,741,2,Congresista,20-07-2002,19-07-2006,1,,,,
8212,2961,4,Congresista,20-07-2000,NA,1,,,,
3128,756,2,Congresista,20-07-2002,01-08-2005,1,,,,
3127,756,3,Congresista,02-08-2005,NA,1,,,,
3129,759,80,Congresista,04-02-2003,30-04-2003,1,,,,
3058,643,2,Congresista,20-07-2002,19-07-2006,1,,,,
3072,662,2,Congresista,20-07-2002,19-07-2006,1,,,,
4598,2112,2,Congresista,20-07-2002,20-07-2005,1,,,,
2971,482,4,Congresista,20-07-2002,NA,1,,,,
4630,1335,10,Congresista,NA,NA,1,,,,
4645,2085,11,Congresista,NA,NA,1,,,,
4660,1826,12,Congresista,NA,NA,1,,,,
4673,2119,4,Congresista,NA,NA,1,,,,
4699,1834,3,Congresista,NA,NA,1,,,,
4712,2032,4,Congresista,NA,NA,1,,,,
2533,581,2,Congresista,20-07-1998,NA,1,,,,
4732,2211,4,Congresista,21-09-2004,31-12-2004,1,,,,
3053,637,2,Congresista,20-07-2002,NA,1,,,,
3168,835,2,Congresista,20-07-2002,NA,1,,,,
3099,714,4,Congresista,20-07-2002,NA,1,,,,
3044,625,53,Congresista,20-07-2002,NA,1,,,,
4582,2050,40,Congresista,20-07-2002,NA,1,,,,
4313,1542,4,Congresista,NA,NA,1,,,,
4329,1554,10,Congresista,NA,NA,1,,,,
3133,768,3,Congresista,20-07-2002,19-07-2006,1,,,,
3173,843,53,Congresista,20-07-2002,19-07-2003,1,,,,
3298,1050,58,Congresista,20-07-2002,NA,1,,,,
3291,1043,2,Congresista,20-07-2002,19-07-2006,1,,,,
4583,2051,3,Congresista,20-07-2002,19-07-2006,1,,,,
3244,968,37,Congresista,20-07-2002,19-07-2005,1,,,,
3122,752,110,Congresista,20-07-2002,19-07-2006,1,,,,
3060,644,17,Congresista,20-07-2002,01-08-2005,1,,,,
3002,541,17,Congresista,20-07-2002,01-07-2004,1,,,,
3178,852,17,Congresista,20-07-2002,NA,1,,,,
3666,28,2,Congresista,20-07-1998,NA,1,,,,
3144,66,7,Congresista,01-07-2004,19-07-2006,1,,,,
3152,207,2,Congresista,20-07-2002,19-07-2006,1,,,,
6255,2488,5,Congresista,02-08-2005,NA,1,,,,
4599,2112,3,Congresista,20-07-2005,NA,1,,,,
1717,33,4,Congresista,20-07-1998,NA,1,,,,
3184,867,94,Congresista,01-01-2002,NA,1,,,,
3185,868,2,Congresista,20-07-2002,NA,1,,,,
3186,870,4,Congresista,20-07-2002,NA,1,,,,
3191,884,4,Congresista,02-07-2004,NA,1,,,,
3192,884,81,Congresista,20-07-2002,01-07-2004,1,,,,
3194,888,2,Congresista,20-07-1998,01-07-2004,1,,,,
3195,893,39,Congresista,01-01-2002,NA,1,,,,
3197,895,2,Congresista,01-01-2002,NA,1,,,,
3200,900,4,Congresista,01-01-2002,NA,1,,,,
6261,2492,17,Congresista,20-07-2010,NA,1,,,,
3203,907,1,Congresista,01-07-2004,NA,1,,,,
3204,907,2,Congresista,01-01-2002,01-07-2004,1,,,,
3205,908,3,Congresista,01-07-2004,NA,1,,,,
3206,908,53,Congresista,01-01-2002,01-07-2004,1,,,,
3207,912,81,Congresista,01-01-2002,NA,1,,,,
3209,920,44,Congresista,01-01-2002,NA,1,,,,
3212,924,73,Congresista,01-01-2002,NA,1,,,,
3216,930,6,Congresista,01-07-2004,NA,1,,,,
3217,930,50,Congresista,01-01-2002,01-07-2004,1,,,,
3218,932,3,Congresista,01-07-2004,NA,1,,,,
3219,932,29,Congresista,01-01-2002,01-07-2004,1,,,,
3227,943,37,Congresista,01-01-2002,NA,1,,,,
8226,3488,47,Congresista,20-07-1998,NA,1,,,,
3231,949,4,Congresista,01-01-2002,NA,1,,,,
3233,952,45,Congresista,20-07-2002,NA,1,,,,
3235,954,4,Congresista,01-01-2002,NA,1,,,,
6256,2488,3,Congresista,20-07-2002,01-08-2005,1,,,,
5314,2044,2,Congresista,20-07-2010,NA,1,,,,
3238,959,3,Congresista,20-07-2002,NA,1,,,,
3239,961,4,Congresista,01-01-2002,NA,1,,,,
3245,969,2,Congresista,01-01-2002,NA,1,,,,
3246,971,3,Congresista,01-01-2002,NA,1,,,,
