id,proyecto_ley_estado_id,congresista_id,es_coordinador,activo,usercreated,usermodifed,created_at,updated_at
91135,66646,2448,,1,NA,NA,,
62728,37034,2449,,1,NA,NA,,
60692,40957,2449,,1,NA,NA,,
61736,38723,2449,,1,NA,NA,,
68913,42884,2449,,1,NA,NA,,
61745,38004,2449,,1,NA,NA,,
66617,36082,2449,,1,NA,NA,,
66626,35379,2449,,1,NA,NA,,
40516,29987,2449,,1,NA,NA,,
49732,34956,2449,,1,NA,NA,,
47944,34052,2449,,1,NA,NA,,
61768,36350,2449,,1,NA,NA,,
40524,29876,2449,,1,NA,NA,,
40529,29930,2449,,1,NA,NA,,
61522,41017,2449,,1,NA,NA,,
68470,42426,2449,,1,NA,NA,,
67707,35884,2449,,1,NA,NA,,
60547,40916,2449,,1,NA,NA,,
72325,45706,2449,,1,NA,NA,,
40582,29657,2449,,1,NA,NA,,
70298,44029,2449,,1,NA,NA,,
50331,35377,2449,,1,NA,NA,,
40865,29661,2449,,1,NA,NA,,
51375,35885,2449,,1,NA,NA,,
60600,29738,2449,,1,NA,NA,,
56507,38728,2449,,1,NA,NA,,
40898,30017,2449,,1,NA,NA,,
53960,30287,2449,,1,NA,NA,,
81098,53632,2449,,1,NA,NA,,
69070,42990,2449,,1,NA,NA,,
40399,29413,2449,,1,NA,NA,,
54225,37497,2449,,1,NA,NA,,
40667,29759,2449,,1,NA,NA,,
40417,29730,2449,,1,NA,NA,,
59619,40239,2449,,1,NA,NA,,
40677,29686,2449,,1,NA,NA,,
68843,42321,2449,,1,NA,NA,,
68852,42788,2449,,1,NA,NA,,
62719,38986,2449,,1,NA,NA,,
71182,44403,2450,,1,NA,NA,,
40464,29741,2450,,1,NA,NA,,
70474,44089,2450,,1,NA,NA,,
52298,36409,2450,,1,NA,NA,,
69466,43226,2450,,1,NA,NA,,
73090,46028,2450,,1,NA,NA,,
74398,46827,2450,,1,NA,NA,,
70839,44261,2450,,1,NA,NA,,
80067,41111,2450,,1,NA,NA,,
63187,39654,2450,,1,NA,NA,,
53461,36945,2450,,1,NA,NA,,
63190,39222,2450,,1,NA,NA,,
71384,44161,2450,,1,NA,NA,,
63193,38863,2450,,1,NA,NA,,
41714,30756,2450,,1,NA,NA,,
60173,40643,2452,,1,NA,NA,,
67868,42203,2452,,1,NA,NA,,
71226,44414,2452,,1,NA,NA,,
61776,40961,2452,,1,NA,NA,,
68437,42521,2452,,1,NA,NA,,
75126,47866,2452,,1,NA,NA,,
77450,50237,2452,,1,NA,NA,,
71051,44113,2452,,1,NA,NA,,
76188,48872,2452,,1,NA,NA,,
71084,44376,2452,,1,NA,NA,,
70329,44046,2452,,1,NA,NA,,
70081,43791,2452,,1,NA,NA,,
61647,41072,2452,,1,NA,NA,,
80082,41294,2452,,1,NA,NA,,
62948,41290,2452,,1,NA,NA,,
67842,42159,2455,,1,NA,NA,,
94078,39704,2455,,1,NA,NA,,
60321,40708,2455,,1,NA,NA,,
60115,40607,2455,,1,NA,NA,,
69076,42994,2455,,1,NA,NA,,
76034,48674,2456,,1,NA,NA,,
78850,51212,2456,,1,NA,NA,,
79110,51429,2456,,1,NA,NA,,
40716,30030,2456,,1,NA,NA,,
68112,42328,2456,,1,NA,NA,,
41745,30586,2456,,1,NA,NA,,
81683,54220,2456,,1,NA,NA,,
74518,46907,2456,,1,NA,NA,,
72490,45833,2456,,1,NA,NA,,
41775,29737,2456,,1,NA,NA,,
81970,54434,2456,,1,NA,NA,,
74547,46906,2456,,1,NA,NA,,
75837,48490,2456,,1,NA,NA,,
74559,46955,2456,,1,NA,NA,,
76607,49246,2456,,1,NA,NA,,
75585,48347,2456,,1,NA,NA,,
82242,54646,2456,,1,NA,NA,,
80206,52906,2456,,1,NA,NA,,
75090,48028,2456,,1,NA,NA,,
50517,35452,2456,,1,NA,NA,,
79447,51635,2456,,1,NA,NA,,
68440,42521,2456,,1,NA,NA,,
68446,42483,2456,,1,NA,NA,,
82020,54479,2456,,1,NA,NA,,
56932,38993,2456,,1,NA,NA,,
81004,53555,2456,,1,NA,NA,,
77165,50113,2456,,1,NA,NA,,
76150,48864,2456,,1,NA,NA,,
72312,45686,2456,,1,NA,NA,,
75128,47866,2456,,1,NA,NA,,
47739,33920,2456,,1,NA,NA,,
72318,45692,2456,,1,NA,NA,,
73087,46041,2456,,1,NA,NA,,
41861,30771,2456,,1,NA,NA,,
77707,50514,2456,,1,NA,NA,,
71052,44113,2456,,1,NA,NA,,
77453,50237,2456,,1,NA,NA,,
80784,53383,2456,,1,NA,NA,,
56725,38836,2456,,1,NA,NA,,
67995,42294,2456,,1,NA,NA,,
76187,48872,2456,,1,NA,NA,,
94113,39315,2456,,1,NA,NA,,
74146,46706,2456,,1,NA,NA,,
77987,50652,2456,,1,NA,NA,,
72102,45545,2456,,1,NA,NA,,
71085,44376,2456,,1,NA,NA,,
73402,46192,2456,,1,NA,NA,,
73150,46078,2456,,1,NA,NA,,
94655,35685,2456,,1,NA,NA,,
69058,42976,2456,,1,NA,NA,,
82884,55845,2456,,1,NA,NA,,
77514,50407,2456,,1,NA,NA,,
81866,54372,2456,,1,NA,NA,,
74449,46864,2456,,1,NA,NA,,
80087,52826,2456,,1,NA,NA,,
79086,51404,2456,,1,NA,NA,,
81145,53582,2456,,1,NA,NA,,
83194,56111,2456,,1,NA,NA,,
79871,52663,2456,,1,NA,NA,,
34059,29861,2458,,1,NA,NA,,
40462,29716,2458,,1,NA,NA,,
56861,38945,2458,,1,NA,NA,,
41523,30688,2458,,1,NA,NA,,
41814,30686,2458,,1,NA,NA,,
41564,30718,2458,,1,NA,NA,,
46183,32647,2458,,1,NA,NA,,
40313,29688,2458,,1,NA,NA,,
40317,29747,2458,,1,NA,NA,,
40318,29236,2458,,1,NA,NA,,
40338,30291,2458,,1,NA,NA,,
40083,30290,2458,,1,NA,NA,,
41877,30650,2458,,1,NA,NA,,
51105,35775,2458,,1,NA,NA,,
42158,30877,2458,,1,NA,NA,,
41447,30653,2458,,1,NA,NA,,
41974,30793,2458,,1,NA,NA,,
80128,52891,2459,,1,NA,NA,,
80130,52890,2459,,1,NA,NA,,
59906,40483,2459,,1,NA,NA,,
76547,49186,2459,,1,NA,NA,,
78595,51013,2459,,1,NA,NA,,
83715,56739,2459,,1,NA,NA,,
76548,49187,2459,,1,NA,NA,,
76295,48981,2459,,1,NA,NA,,
71432,44756,2459,,1,NA,NA,,
67597,41280,2459,,1,NA,NA,,
86542,57699,2459,,1,NA,NA,,
73233,46135,2459,,1,NA,NA,,
83473,56455,2459,,1,NA,NA,,
73746,46559,2459,,1,NA,NA,,
80658,53350,2459,,1,NA,NA,,
68883,42891,2459,,1,NA,NA,,
56851,38917,2459,,1,NA,NA,,
78613,50795,2459,,1,NA,NA,,
72214,45415,2459,,1,NA,NA,,
76566,49203,2459,,1,NA,NA,,
75544,48349,2459,,1,NA,NA,,
84507,57485,2459,,1,NA,NA,,
75036,48044,2459,,1,NA,NA,,
69664,42122,2459,,1,NA,NA,,
70688,44112,2459,,1,NA,NA,,
82208,54653,2459,,1,NA,NA,,
84512,57486,2459,,1,NA,NA,,
79653,49096,2459,,1,NA,NA,,
84518,57487,2459,,1,NA,NA,,
77095,50056,2459,,1,NA,NA,,
45356,32644,2459,,1,NA,NA,,
81713,54243,2459,,1,NA,NA,,
70708,44197,2459,,1,NA,NA,,
40758,30578,2459,,1,NA,NA,,
67649,41987,2459,,1,NA,NA,,
81473,54068,2459,,1,NA,NA,,
63809,41521,2459,,1,NA,NA,,
55363,35774,2459,,1,NA,NA,,
84805,57592,2459,,1,NA,NA,,
51013,35481,2459,,1,NA,NA,,
71494,44824,2459,,1,NA,NA,,
78664,51067,2459,,1,NA,NA,,
76105,48584,2459,,1,NA,NA,,
79433,51637,2459,,1,NA,NA,,
78667,51068,2459,,1,NA,NA,,
83787,56281,2459,,1,NA,NA,,
55373,36493,2459,,1,NA,NA,,
61773,40984,2459,,1,NA,NA,,
77134,50086,2459,,1,NA,NA,,
47438,33708,2459,,1,NA,NA,,
69202,43086,2459,,1,NA,NA,,
62034,41100,2459,,1,NA,NA,,
78419,50610,2459,,1,NA,NA,,
73046,45970,2459,,1,NA,NA,,
75094,46996,2459,,1,NA,NA,,
77399,50363,2459,,1,NA,NA,,
41560,30717,2459,,1,NA,NA,,
79452,51641,2459,,1,NA,NA,,
59996,40538,2459,,1,NA,NA,,
75101,48062,2459,,1,NA,NA,,
73054,45988,2459,,1,NA,NA,,
83806,56885,2459,,1,NA,NA,,
84318,57300,2459,,1,NA,NA,,
94558,49190,2459,,1,NA,NA,,
59998,40539,2459,,1,NA,NA,,
69471,42769,2459,,1,NA,NA,,
84320,55836,2459,,1,NA,NA,,
94560,46464,2459,,1,NA,NA,,
56673,38812,2459,,1,NA,NA,,
71522,44048,2459,,1,NA,NA,,
76643,49298,2459,,1,NA,NA,,
84837,57767,2459,,1,NA,NA,,
67943,42292,2459,,1,NA,NA,,
74855,47862,2459,,1,NA,NA,,
78440,50853,2459,,1,NA,NA,,
76650,49452,2459,,1,NA,NA,,
78698,51091,2459,,1,NA,NA,,
40554,29857,2459,,1,NA,NA,,
42090,30804,2459,,1,NA,NA,,
61547,41031,2459,,1,NA,NA,,
78956,51289,2459,,1,NA,NA,,
84845,57770,2459,,1,NA,NA,,
68976,42852,2459,,1,NA,NA,,
52081,36321,2459,,1,NA,NA,,
53619,37050,2459,,1,NA,NA,,
53621,37051,2459,,1,NA,NA,,
79735,52505,2459,,1,NA,NA,,
83831,54482,2459,,1,NA,NA,,
78968,51296,2459,,1,NA,NA,,
68985,42962,2459,,1,NA,NA,,
80505,53227,2459,,1,NA,NA,,
56953,38999,2459,,1,NA,NA,,
78971,51297,2459,,1,NA,NA,,
94587,46236,2459,,1,NA,NA,,
68988,42963,2459,,1,NA,NA,,
78719,50611,2459,,1,NA,NA,,
83327,56338,2459,,1,NA,NA,,
83840,55192,2459,,1,NA,NA,,
76419,49094,2459,,1,NA,NA,,
82051,54430,2459,,1,NA,NA,,
58755,39784,2459,,1,NA,NA,,
53636,37043,2459,,1,NA,NA,,
84615,57013,2459,,1,NA,NA,,
73354,46267,2459,,1,NA,NA,,
49034,34643,2459,,1,NA,NA,,
81291,53831,2459,,1,NA,NA,,
74892,47940,2459,,1,NA,NA,,
84876,58103,2459,,1,NA,NA,,
76174,48856,2459,,1,NA,NA,,
80272,53013,2459,,1,NA,NA,,
81040,53487,2459,,1,NA,NA,,
68498,42577,2459,,1,NA,NA,,
74898,47336,2459,,1,NA,NA,,
80274,53014,2459,,1,NA,NA,,
70291,44023,2459,,1,NA,NA,,
76437,49098,2459,,1,NA,NA,,
75159,48089,2459,,1,NA,NA,,
75160,48090,2459,,1,NA,NA,,
79257,51531,2459,,1,NA,NA,,
83609,56573,2459,,1,NA,NA,,
72602,45922,2459,,1,NA,NA,,
75162,48093,2459,,1,NA,NA,,
82330,54748,2459,,1,NA,NA,,
78495,50900,2459,,1,NA,NA,,
79264,51506,2459,,1,NA,NA,,
79776,50225,2459,,1,NA,NA,,
81572,54167,2459,,1,NA,NA,,
74661,47281,2459,,1,NA,NA,,
79781,49204,2459,,1,NA,NA,,
58277,39598,2459,,1,NA,NA,,
74918,47895,2459,,1,NA,NA,,
41638,30731,2459,,1,NA,NA,,
74664,47283,2459,,1,NA,NA,,
57000,39025,2459,,1,NA,NA,,
80553,53273,2459,,1,NA,NA,,
79786,49125,2459,,1,NA,NA,,
83626,56591,2459,,1,NA,NA,,
79275,51536,2459,,1,NA,NA,,
80555,52922,2459,,1,NA,NA,,
79277,51537,2459,,1,NA,NA,,
80045,41096,2459,,1,NA,NA,,
70321,44047,2459,,1,NA,NA,,
83377,56377,2459,,1,NA,NA,,
81586,54199,2459,,1,NA,NA,,
80051,41097,2459,,1,NA,NA,,
84148,57264,2459,,1,NA,NA,,
60341,40700,2459,,1,NA,NA,,
84407,57421,2459,,1,NA,NA,,
83642,56597,2459,,1,NA,NA,,
68539,42602,2459,,1,NA,NA,,
82363,54911,2459,,1,NA,NA,,
79549,36598,2459,,1,NA,NA,,
40637,30549,2459,,1,NA,NA,,
41662,30745,2459,,1,NA,NA,,
70079,43781,2459,,1,NA,NA,,
79040,51379,2459,,1,NA,NA,,
94657,35685,2459,,1,NA,NA,,
81090,43365,2459,,1,NA,NA,,
77255,50233,2459,,1,NA,NA,,
84425,57383,2459,,1,NA,NA,,
83914,57109,2459,,1,NA,NA,,
68811,42851,2459,,1,NA,NA,,
68559,42632,2459,,1,NA,NA,,
78799,51138,2459,,1,NA,NA,,
59599,40222,2459,,1,NA,NA,,
78032,50694,2459,,1,NA,NA,,
60625,40919,2459,,1,NA,NA,,
60626,40831,2459,,1,NA,NA,,
78804,50569,2459,,1,NA,NA,,
78037,50695,2459,,1,NA,NA,,
74456,46866,2459,,1,NA,NA,,
82904,55948,2459,,1,NA,NA,,
71641,45283,2459,,1,NA,NA,,
67803,42149,2459,,1,NA,NA,,
79579,52082,2459,,1,NA,NA,,
52700,36605,2459,,1,NA,NA,,
60636,40877,2459,,1,NA,NA,,
68829,42360,2459,,1,NA,NA,,
81886,54385,2459,,1,NA,NA,,
81888,54386,2459,,1,NA,NA,,
83424,55781,2459,,1,NA,NA,,
53473,36951,2459,,1,NA,NA,,
40930,29410,2459,,1,NA,NA,,
78051,50698,2459,,1,NA,NA,,
70118,43835,2459,,1,NA,NA,,
41959,30819,2459,,1,NA,NA,,
68076,42323,2459,,1,NA,NA,,
69102,43003,2459,,1,NA,NA,,
81390,53833,2459,,1,NA,NA,,
77552,50151,2459,,1,NA,NA,,
68337,42432,2459,,1,NA,NA,,
74737,47799,2459,,1,NA,NA,,
76017,48616,2459,,1,NA,NA,,
80369,53076,2459,,1,NA,NA,,
77554,50439,2459,,1,NA,NA,,
81906,54065,2459,,1,NA,NA,,
83186,56205,2459,,1,NA,NA,,
76277,48939,2459,,1,NA,NA,,
79349,51485,2459,,1,NA,NA,,
58358,39495,2459,,1,NA,NA,,
73463,46410,2459,,1,NA,NA,,
78840,51197,2459,,1,NA,NA,,
82168,54642,2459,,1,NA,NA,,
83704,56736,2459,,1,NA,NA,,
40444,29898,2459,,1,NA,NA,,
69120,43008,2462,,1,NA,NA,,
78849,51164,2462,,1,NA,NA,,
82433,54934,2462,,1,NA,NA,,
83469,56454,2462,,1,NA,NA,,
40974,30286,2462,,1,NA,NA,,
69907,43447,2462,,1,NA,NA,,
69910,43452,2462,,1,NA,NA,,
74775,47798,2462,,1,NA,NA,,
57636,39415,2462,,1,NA,NA,,
80427,53101,2462,,1,NA,NA,,
84524,57492,2462,,1,NA,NA,,
69937,43511,2462,,1,NA,NA,,
71489,44246,2462,,1,NA,NA,,
60487,40880,2462,,1,NA,NA,,
77897,50606,2462,,1,NA,NA,,
82251,54546,2462,,1,NA,NA,,
77906,50608,2462,,1,NA,NA,,
84319,57353,2462,,1,NA,NA,,
70241,43954,2462,,1,NA,NA,,
70500,44107,2462,,1,NA,NA,,
73323,46197,2462,,1,NA,NA,,
77419,50378,2462,,1,NA,NA,,
70510,44108,2462,,1,NA,NA,,
57457,39285,2462,,1,NA,NA,,
70515,44109,2462,,1,NA,NA,,
79227,51495,2462,,1,NA,NA,,
57980,39490,2462,,1,NA,NA,,
74118,30808,2462,,1,NA,NA,,
81799,54342,2462,,1,NA,NA,,
81800,54343,2462,,1,NA,NA,,
75657,48421,2462,,1,NA,NA,,
73101,46043,2462,,1,NA,NA,,
74125,30687,2462,,1,NA,NA,,
80015,52808,2462,,1,NA,NA,,
77713,50516,2462,,1,NA,NA,,
62875,41275,2462,,1,NA,NA,,
79006,51342,2462,,1,NA,NA,,
80287,53017,2462,,1,NA,NA,,
82338,54726,2462,,1,NA,NA,,
51108,35776,2462,,1,NA,NA,,
70822,44254,2462,,1,NA,NA,,
70312,44044,2462,,1,NA,NA,,
82345,54740,2462,,1,NA,NA,,
77239,50186,2462,,1,NA,NA,,
72380,45764,2462,,1,NA,NA,,
80580,53300,2462,,1,NA,NA,,
81604,54207,2462,,1,NA,NA,,
81605,54208,2462,,1,NA,NA,,
78022,50678,2462,,1,NA,NA,,
63430,29844,2462,,1,NA,NA,,
80076,41107,2462,,1,NA,NA,,
68821,42858,2462,,1,NA,NA,,
69335,43152,2462,,1,NA,NA,,
75225,48136,2462,,1,NA,NA,,
58847,39833,2462,,1,NA,NA,,
77794,50542,2462,,1,NA,NA,,
71160,44399,2462,,1,NA,NA,,
71167,44400,2462,,1,NA,NA,,
78593,51011,2463,,1,NA,NA,,
71433,44756,2463,,1,NA,NA,,
71437,44758,2463,,1,NA,NA,,
67598,41280,2463,,1,NA,NA,,
72210,45669,2463,,1,NA,NA,,
70691,44112,2463,,1,NA,NA,,
82728,54396,2463,,1,NA,NA,,
45358,32644,2463,,1,NA,NA,,
62000,41093,2463,,1,NA,NA,,
83252,56279,2463,,1,NA,NA,,
70709,44197,2463,,1,NA,NA,,
58169,39550,2463,,1,NA,NA,,
55365,35774,2463,,1,NA,NA,,
63814,41523,2463,,1,NA,NA,,
51015,35481,2463,,1,NA,NA,,
55375,36493,2463,,1,NA,NA,,
47440,33708,2463,,1,NA,NA,,
72532,45814,2463,,1,NA,NA,,
53595,37044,2463,,1,NA,NA,,
72540,45873,2463,,1,NA,NA,,
94557,49184,2463,,1,NA,NA,,
69472,42769,2463,,1,NA,NA,,
76386,49041,2463,,1,NA,NA,,
75884,48509,2463,,1,NA,NA,,
76399,49079,2463,,1,NA,NA,,
69489,43217,2463,,1,NA,NA,,
68213,42433,2463,,1,NA,NA,,
57466,39295,2463,,1,NA,NA,,
68990,42963,2463,,1,NA,NA,,
81536,54095,2463,,1,NA,NA,,
67463,41564,2463,,1,NA,NA,,
73619,46310,2463,,1,NA,NA,,
73111,46051,2463,,1,NA,NA,,
56989,39015,2463,,1,NA,NA,,
73125,45971,2463,,1,NA,NA,,
74662,47281,2463,,1,NA,NA,,
40359,30184,2463,,1,NA,NA,,
75703,48424,2463,,1,NA,NA,,
60343,40700,2463,,1,NA,NA,,
56506,38725,2463,,1,NA,NA,,
80827,53433,2463,,1,NA,NA,,
81093,43365,2463,,1,NA,NA,,
82377,54915,2463,,1,NA,NA,,
52692,36603,2463,,1,NA,NA,,
81367,53891,2463,,1,NA,NA,,
83418,56418,2463,,1,NA,NA,,
71643,45283,2463,,1,NA,NA,,
74461,46867,2463,,1,NA,NA,,
52705,36606,2463,,1,NA,NA,,
77797,50548,2463,,1,NA,NA,,
54502,37808,2463,,1,NA,NA,,
40426,30185,2463,,1,NA,NA,,
77043,49987,2463,,1,NA,NA,,
58360,39495,2463,,1,NA,NA,,
40955,30016,2463,,1,NA,NA,,
60156,40636,2463,,1,NA,NA,,
58367,39630,2463,,1,NA,NA,,
70296,44028,2474,,1,NA,NA,,
69020,42972,2474,,1,NA,NA,,
76556,37082,2479,,1,NA,NA,,
57616,39387,2479,,1,NA,NA,,
58385,39618,2479,,1,NA,NA,,
54048,37347,2479,,1,NA,NA,,
68133,42334,2479,,1,NA,NA,,
71207,44402,2479,,1,NA,NA,,
68662,42702,2479,,1,NA,NA,,
62264,41121,2479,,1,NA,NA,,
51002,35687,2479,,1,NA,NA,,
55355,35774,2479,,1,NA,NA,,
60220,40670,2479,,1,NA,NA,,
56893,38974,2479,,1,NA,NA,,
51010,35481,2479,,1,NA,NA,,
55368,36493,2479,,1,NA,NA,,
74572,46958,2479,,1,NA,NA,,
69456,43234,2479,,1,NA,NA,,
61777,37171,2479,,1,NA,NA,,
60244,40693,2479,,1,NA,NA,,
61781,36920,2479,,1,NA,NA,,
57443,39268,2479,,1,NA,NA,,
70282,43998,2479,,1,NA,NA,,
53654,37062,2479,,1,NA,NA,,
73881,46634,2479,,1,NA,NA,,
40093,30295,2479,,1,NA,NA,,
60062,40561,2479,,1,NA,NA,,
40099,29925,2479,,1,NA,NA,,
74412,46834,2479,,1,NA,NA,,
68527,42588,2479,,1,NA,NA,,
63926,37170,2479,,1,NA,NA,,
60344,40700,2479,,1,NA,NA,,
63928,36832,2479,,1,NA,NA,,
69328,43148,2479,,1,NA,NA,,
69588,43326,2479,,1,NA,NA,,
73431,46339,2479,,1,NA,NA,,
73436,46342,2479,,1,NA,NA,,
60644,40878,2479,,1,NA,NA,,
70635,44168,2479,,1,NA,NA,,
93932,43354,2479,,1,NA,NA,,
53231,36830,2479,,1,NA,NA,,
70138,43848,2479,,1,NA,NA,,
68891,42896,2480,,1,NA,NA,,
60198,40658,2480,,1,NA,NA,,
63289,31175,2480,,1,NA,NA,,
74305,46767,2480,,1,NA,NA,,
58704,39714,2480,,1,NA,NA,,
53587,37041,2480,,1,NA,NA,,
69474,43229,2480,,1,NA,NA,,
69222,43094,2480,,1,NA,NA,,
56947,38998,2480,,1,NA,NA,,
57974,39490,2480,,1,NA,NA,,
57469,39304,2480,,1,NA,NA,,
74622,47221,2480,,1,NA,NA,,
74126,30506,2480,,1,NA,NA,,
74129,29933,2480,,1,NA,NA,,
60571,40935,2480,,1,NA,NA,,
58022,39511,2480,,1,NA,NA,,
60327,40717,2480,,1,NA,NA,,
56752,38840,2480,,1,NA,NA,,
56757,38847,2480,,1,NA,NA,,
70858,44269,2480,,1,NA,NA,,
63189,39222,2480,,1,NA,NA,,
63192,38863,2480,,1,NA,NA,,
71385,44161,2480,,1,NA,NA,,
72154,45595,2480,,1,NA,NA,,
60179,40649,2483,,1,NA,NA,,
62244,41120,2483,,1,NA,NA,,
73260,46147,2483,,1,NA,NA,,
73539,46440,2483,,1,NA,NA,,
54345,37596,2483,,1,NA,NA,,
68176,42406,2483,,1,NA,NA,,
63057,41295,2483,,1,NA,NA,,
71533,45042,2483,,1,NA,NA,,
57470,39304,2483,,1,NA,NA,,
53375,36912,2483,,1,NA,NA,,
74128,30506,2483,,1,NA,NA,,
74131,29933,2483,,1,NA,NA,,
73882,46635,2483,,1,NA,NA,,
63420,29147,2483,,1,NA,NA,,
70591,44128,2483,,1,NA,NA,,
71388,44161,2483,,1,NA,NA,,
73708,46535,2483,,1,NA,NA,,
70654,44173,2483,,1,NA,NA,,
80899,53469,2484,,1,NA,NA,,
80390,53089,2484,,1,NA,NA,,
80397,53090,2484,,1,NA,NA,,
86541,57699,2484,,1,NA,NA,,
79119,51432,2484,,1,NA,NA,,
82194,54648,2484,,1,NA,NA,,
80405,51557,2484,,1,NA,NA,,
70167,43883,2484,,1,NA,NA,,
53531,36948,2484,,1,NA,NA,,
70433,44084,2484,,1,NA,NA,,
81189,53652,2484,,1,NA,NA,,
81196,53637,2484,,1,NA,NA,,
82234,54639,2484,,1,NA,NA,,
70720,44207,2484,,1,NA,NA,,
77123,50067,2484,,1,NA,NA,,
52293,36403,2484,,1,NA,NA,,
76874,49175,2484,,1,NA,NA,,
77642,50474,2484,,1,NA,NA,,
76880,48931,2484,,1,NA,NA,,
59728,40401,2484,,1,NA,NA,,
78933,51259,2484,,1,NA,NA,,
59989,40509,2484,,1,NA,NA,,
79446,51644,2484,,1,NA,NA,,
73309,46188,2484,,1,NA,NA,,
48998,34633,2484,,1,NA,NA,,
81260,53782,2484,,1,NA,NA,,
62319,29817,2484,,1,NA,NA,,
79216,51476,2484,,1,NA,NA,,
73084,46040,2484,,1,NA,NA,,
75391,48243,2484,,1,NA,NA,,
77974,50651,2484,,1,NA,NA,,
83610,56573,2484,,1,NA,NA,,
76447,49093,2484,,1,NA,NA,,
76452,49107,2484,,1,NA,NA,,
78756,51117,2484,,1,NA,NA,,
82854,55899,2484,,1,NA,NA,,
84390,57247,2484,,1,NA,NA,,
52903,36682,2484,,1,NA,NA,,
57518,39355,2484,,1,NA,NA,,
68787,42822,2484,,1,NA,NA,,
62900,41288,2484,,1,NA,NA,,
78007,50675,2484,,1,NA,NA,,
58296,39611,2484,,1,NA,NA,,
67771,42108,2484,,1,NA,NA,,
75202,48129,2484,,1,NA,NA,,
75970,48503,2484,,1,NA,NA,,
78788,51129,2484,,1,NA,NA,,
94661,35685,2484,,1,NA,NA,,
81094,43366,2484,,1,NA,NA,,
84169,57278,2484,,1,NA,NA,,
62931,41283,2484,,1,NA,NA,,
60116,40608,2484,,1,NA,NA,,
75735,48423,2484,,1,NA,NA,,
83171,56217,2484,,1,NA,NA,,
71919,44470,2484,,1,NA,NA,,
77811,50564,2484,,1,NA,NA,,
83443,56415,2484,,1,NA,NA,,
59903,40483,2484,,1,NA,NA,,
19712,11503,2485,,1,NA,NA,,
61954,25376,2485,,1,NA,NA,,
33028,23163,2485,,1,NA,NA,,
19719,12099,2485,,1,NA,NA,,
24590,16365,2485,,1,NA,NA,,
62481,24754,2485,,1,NA,NA,,
62482,22911,2485,,1,NA,NA,,
65357,3312,2485,,1,NA,NA,,
21841,9700,2485,,1,NA,NA,,
38994,21368,2485,,1,NA,NA,,
38995,10067,2485,,1,NA,NA,,
64854,17709,2485,,1,NA,NA,,
64860,16528,2485,,1,NA,NA,,
65374,17383,2485,,1,NA,NA,,
61280,24640,2485,,1,NA,NA,,
32099,13961,2485,,1,NA,NA,,
32100,13394,2485,,1,NA,NA,,
24424,10636,2485,,1,NA,NA,,
61289,22982,2485,,1,NA,NA,,
24445,10638,2485,,1,NA,NA,,
61070,28607,2485,,1,NA,NA,,
71823,27195,2485,,1,NA,NA,,
25743,10480,2485,,1,NA,NA,,
38799,21239,2485,,1,NA,NA,,
61077,28606,2485,,1,NA,NA,,
71831,25041,2485,,1,NA,NA,,
23966,21370,2485,,1,NA,NA,,
69795,24156,2485,,1,NA,NA,,
61349,23303,2485,,1,NA,NA,,
69802,23663,2485,,1,NA,NA,,
71851,27146,2485,,1,NA,NA,,
61358,22981,2485,,1,NA,NA,,
71860,25287,2485,,1,NA,NA,,
26551,10485,2485,,1,NA,NA,,
61374,24121,2485,,1,NA,NA,,
61382,22983,2485,,1,NA,NA,,
71893,27204,2485,,1,NA,NA,,
71894,25300,2485,,1,NA,NA,,
66015,23066,2485,,1,NA,NA,,
61945,27203,2485,,1,NA,NA,,
19711,12888,2485,,1,NA,NA,,
64769,23552,2486,,1,NA,NA,,
64770,17216,2486,,1,NA,NA,,
46881,32988,2486,,1,NA,NA,,
94515,19996,2486,,1,NA,NA,,
94520,17972,2486,,1,NA,NA,,
22859,11236,2486,,1,NA,NA,,
43595,26215,2486,,1,NA,NA,,
72806,7635,2486,,1,NA,NA,,
72809,7637,2486,,1,NA,NA,,
65919,17099,2486,,1,NA,NA,,
24217,10516,2486,,1,NA,NA,,
43676,2058,2486,,1,NA,NA,,
65979,16529,2486,,1,NA,NA,,
22973,11283,2486,,1,NA,NA,,
49623,32989,2486,,1,NA,NA,,
46826,33432,2486,,1,NA,NA,,
24305,10519,2486,,1,NA,NA,,
23028,11342,2486,,1,NA,NA,,
36357,30066,2487,,1,NA,NA,,
56081,6160,2487,,1,NA,NA,,
36644,19207,2487,,1,NA,NA,,
38188,9132,2487,,1,NA,NA,,
94521,17972,2487,,1,NA,NA,,
64319,27339,2487,,1,NA,NA,,
37186,20665,2487,,1,NA,NA,,
94028,46689,2487,,1,NA,NA,,
38746,8492,2487,,1,NA,NA,,
39840,5306,2487,,1,NA,NA,,
39846,21909,2487,,1,NA,NA,,
40143,6953,2487,,1,NA,NA,,
35548,18494,2487,,1,NA,NA,,
36340,30065,2487,,1,NA,NA,,
37114,7248,2487,,1,NA,NA,,
37121,7248,2488,,1,NA,NA,,
78349,6471,2488,,1,NA,NA,,
58902,16071,2488,,1,NA,NA,,
76832,16075,2488,,1,NA,NA,,
21800,9716,2488,,1,NA,NA,,
37165,7823,2488,,1,NA,NA,,
26690,9713,2488,,1,NA,NA,,
27209,9279,2488,,1,NA,NA,,
83311,16730,2488,,1,NA,NA,,
58043,14892,2488,,1,NA,NA,,
40649,21959,2488,,1,NA,NA,,
