id,fecha,fecha_realizada,comentarios,cuatrienio_id,realizado,activo,usercreated,usermodifed,created_at,updated_at
11458,06/08/2019 14:00,06/08/2019,Acta 2 Gac 879/19,8,NA,1,NA,NA,NA,NA
11430,24/07/2019 14:00,NA,Aplazada al 30 de julio,8,NA,1,NA,NA,NA,NA
11521,27/08/2019 15:00,27/08/2019,Acta 7 Gac 884/19,8,NA,1,NA,NA,NA,NA
11506,21/08/2019 20:00,21/08/2019,Acta 78 Gac 184/20,8,NA,1,NA,NA,NA,NA
11432,23/07/2019 16:00,23/07/2019,Acta 15 Gac 09/20,8,NA,1,NA,NA,NA,NA
11501,21/08/2019 15:30,21/08/2019,Acta 6 Gac 240/20,8,NA,1,NA,NA,NA,NA
11509,26/08/2019 15:00,26/08/2019,Acta 8 Gac 1063/19 Duplicado,8,NA,1,NA,NA,NA,NA
11520,26/08/2019 15:00,26/08/2019,Acta 6 Gac 1053/19,8,NA,1,NA,NA,NA,NA
11487,21/08/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11454,05/08/2019 18:30,05/08/2019,Acta 2 Gac 1113/19,8,NA,1,NA,NA,NA,NA
11438,30/07/2019 16:00,30/07/2019,Acta 2 Gac 975/19,8,NA,1,NA,NA,NA,NA
11456,05/08/2019 20:00,05/08/2019,Acta 73 Gac 1312/20,8,NA,1,NA,NA,NA,NA
11511,26/08/2019 15:00,26/08/2019,Acta 7 Gac 269/20,8,NA,1,NA,NA,NA,NA
11427,23/07/2019 15:00,23/07/2019,Acta 1 Gac 264/20,8,NA,1,NA,NA,NA,NA
11500,21/08/2019 14:00,21/08/2019,Acta 6 Gac 1021/20 Duplicado,8,NA,1,NA,NA,NA,NA
11496,20/08/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11479,06/08/2019 17:00,06/08/2019,Acta 74 Gac 125/20,8,NA,1,NA,NA,NA,NA
11434,23/07/2019 20:00,23/07/2019,Acta 2 Gac 33/20,8,NA,1,NA,NA,NA,NA
11518,27/08/2019 15:00,27/08/2019,Acta 8 Gac 270/20,8,NA,1,NA,NA,NA,NA
11502,21/08/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11422,23/07/2019 15:00,23/07/2019,Acta 1 Gac 838/19,8,NA,1,NA,NA,NA,NA
11504,21/08/2019 13:00,NA,NA,8,NA,1,NA,NA,NA,NA
11505,21/08/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11462,13/08/2019 14:00,13/08/2019,Acta 3 Gac 265/20,8,NA,1,NA,NA,NA,NA
11423,23/07/2019 15:00,23/07/2019,Ata 1 Gac 895/19,8,NA,1,NA,NA,NA,NA
11446,30/07/2019 20:00,30/07/2019,Acta 71 Gac 422/20,8,NA,1,NA,NA,NA,NA
11485,14/08/2019 16:00,14/08/2019,Acta 4 Gac 1113/19,8,NA,1,NA,NA,NA,NA
11451,31/07/2019 19:00,31/07/2019,Acta 72 Gac 423/20,8,NA,1,NA,NA,NA,NA
11515,28/08/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11419,20/07/2019 22:00,20/07/2019,Acta 69 Gac 938/19,8,NA,1,NA,NA,NA,NA
11484,14/08/2019 14:00,14/08/2019,Acta 5 Gac 1060/19,8,NA,1,NA,NA,NA,NA
11495,20/08/2019 20:00,20/08/2019,Acta 77 Gac 897/20,8,NA,1,NA,NA,NA,NA
11492,20/08/2019 16:00,20/08/2019,Acta 5 Gac 1139/19,8,NA,1,NA,NA,NA,NA
11516,27/08/2019 14:00,27/08/2019,Acta 10 Gac 910/19,8,NA,1,NA,NA,NA,NA
11464,14/08/2019 13:00,14/08/2019,Acta 3 Gac 926/19,8,NA,1,NA,NA,NA,NA
11470,12/08/2019 20:00,12/08/2019,Acta 6 Gac 112/20,8,NA,1,NA,NA,NA,NA
11224,08/05/2019 15:00,NA,Acta 26 Gac 662/19,8,NA,1,NA,NA,NA,NA
11415,06/12/2018 14:00,06/12/2018,"Acta 23 Gac 542/19, 671/19",8,NA,1,NA,NA,NA,NA
11137,03/04/2019 14:00,03/04/2019,Acta 29 Gac 672/19,8,NA,1,NA,NA,NA,NA
11512,26/08/2019 19:00,26/08/2019,Acta 79 Gac 898/20,8,NA,1,NA,NA,NA,NA
11420,23/07/2019 15:00,23/07/2019,Acta 1 Gac 702/19,8,NA,1,NA,NA,NA,NA
11449,30/07/2019 14:00,30/07/2019,Acta 02 Gac 727/19,8,NA,1,NA,NA,NA,NA
11425,23/07/2019 15:00,23/07/2019,Acta 1 Gac 738/19,8,NA,1,NA,NA,NA,NA
11445,30/07/2019 15:00,30/07/2019,Acta 2 Gac 748/19,8,NA,1,NA,NA,NA,NA
11450,31/07/2019 14:00,31/07/2019,Acta 3 Gac 749/19,8,NA,1,NA,NA,NA,NA
11459,06/08/2019 15:00,06/08/2019,Acta 5 Gac 805/19,8,NA,1,NA,NA,NA,NA
11503,21/08/2019 14:00,21/08/2019,Acta 8 Gac 819/19,8,NA,1,NA,NA,NA,NA
11482,13/08/2019 15:00,13/08/2019,Acta 4 Gac 842/19,8,NA,1,NA,NA,NA,NA
11522,27/08/2019 14:00,27/08/2019,Acta 7 Gac 858/19,8,NA,1,NA,NA,NA,NA
11519,27/08/2019 14:30,27/08/2019,Acta 8 Gac 1022/20,8,NA,1,NA,NA,NA,NA
11571,10/09/2019 15:00,10/09/2019,Acta 4 Gac 1034/19,8,NA,1,NA,NA,NA,NA
11562,09/09/2019 18:30,NA,NA,8,NA,1,NA,NA,NA,NA
11531,02/09/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11567,10/09/2019 14:00,10/09/2019,Acta 6 Gac 987/19,8,NA,1,NA,NA,NA,NA
11565,10/09/2019 14:00,10/09/2019,NA,8,NA,1,NA,NA,NA,NA
11577,11/09/2019 15:00,11/09/2019,Acta 14 Gac 128/20,8,NA,1,NA,NA,NA,NA
11530,02/09/2019 15:00,02/09/2019,Acta 8 Gac 915/19,8,NA,1,NA,NA,NA,NA
11534,28/08/2019 16:00,28/08/2019,Gac 934/19,8,NA,1,NA,NA,NA,NA
11563,09/09/2019 16:00,09/09/2019,Acta 10 Gac 272/20,8,NA,1,NA,NA,NA,NA
11622,25/09/2019 19:00,25/09/2019,Gac 86/20,8,NA,1,NA,NA,NA,NA
11544,03/09/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11545,03/09/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11605,24/09/2019 15:00,24/09/2019,Acta 5 Gac 37/20,8,NA,1,NA,NA,NA,NA
11540,03/09/2019 14:00,03/09/2019,Acta 12 Gac 933/19,8,NA,1,NA,NA,NA,NA
11638,01/10/2019 14:00,01/10/2019,Acta 18 Gac 1185/19,8,NA,1,NA,NA,NA,NA
11586,16/09/2019 20:00,16/09/2019,Acta 85 Gac 185/20,8,NA,1,NA,NA,NA,NA
11535,24/07/2019 14:00,24/07/2019,Acta 1 Gac 678/19,8,NA,1,NA,NA,NA,NA
11435,23/07/2019 16:00,23/07/2019,Acta 5 Gac 702/19,8,NA,1,NA,NA,NA,NA
11262,14/05/2019 15:00,14/05/2019,Acta 29 Gac 704/19,8,NA,1,NA,NA,NA,NA
11314,28/05/2019 15:00,28/05/2019,Acta 31 Gac 706/19,8,NA,1,NA,NA,NA,NA
11345,05/06/2019 14:00,05/06/2019,Acta 33 Gac 707/19 Aplazada por citación plenaria se anunciaron proyectos,8,NA,1,NA,NA,NA,NA
11551,12/06/2019 13:00,12/06/2019,Acta 34 Gac 708/19,8,NA,1,NA,NA,NA,NA
11552,09/09/2019 15:30,NA,NA,8,NA,1,NA,NA,NA,NA
11578,17/09/2019 15:00,17/09/2019,Acta 11 Gac 471/20,8,NA,1,NA,NA,NA,NA
11555,10/09/2019 14:00,10/09/2019,Acta 12 Gac 1023/20,8,NA,1,NA,NA,NA,NA
11589,17/09/2019 14:00,17/09/2019,Acta 13 Gac 1023/20,8,NA,1,NA,NA,NA,NA
11556,09/09/2019 19:00,NA,NA,8,NA,1,NA,NA,NA,NA
11584,17/09/2019 15:00,17/09/2019,Acta 11 Gac 956/19,8,NA,1,NA,NA,NA,NA
11560,09/09/2019 20:00,NA,NA,8,NA,1,NA,NA,NA,NA
11590,17/09/2019 14:00,17/09/2019,Acta 14 Gac 1086/19,8,NA,1,NA,NA,NA,NA
11579,16/09/2019 15:00,16/09/2019,Acta 12 Gac 273/20,8,NA,1,NA,NA,NA,NA
11643,02/10/2019 14:00,02/10/2019,Gac 1007/19,8,NA,1,NA,NA,NA,NA
11239,07/05/2019 16:00,07/05/2019,Acta 9 GAc 721/19,8,NA,1,NA,NA,NA,NA
11637,01/10/2019 20:00,01/10/2019,Acta 19 Gac 58/20,8,NA,1,NA,NA,NA,NA
11558,09/09/2019 16:30,09/09/2019,Acta 12 Gac 1044/19,8,NA,1,NA,NA,NA,NA
11573,11/09/2019 12:30,11/09/2019,Acta 14 Gac 1044/19,8,NA,1,NA,NA,NA,NA
11553,10/09/2019 15:00,10/09/2019,Acta 10 Gac 431/20,8,NA,1,NA,NA,NA,NA
11576,11/09/2019 15:00,11/09/2019,Gac 945/19,8,NA,1,NA,NA,NA,NA
11575,11/09/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11559,10/09/2019 15:00,10/09/2019,Acta 8 Gac 947/19,8,NA,1,NA,NA,NA,NA
11583,16/09/2019 20:00,16/09/2019,Acta 15 Gac 134/20,8,NA,1,NA,NA,NA,NA
11634,30/09/2019 20:00,30/09/2019,Acta 88 Gac 703/20,8,NA,1,NA,NA,NA,NA
11595,17/09/2019 15:00,17/09/2019,Acta 13 Gac 273/20,8,NA,1,NA,NA,NA,NA
11580,17/09/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11581,16/09/2019 14:30,NA,NA,8,NA,1,NA,NA,NA,NA
11616,24/09/2019 14:00,24/09/2019,Acta 12 Gac 1010/19,8,NA,1,NA,NA,NA,NA
11598,18/09/2019 14:00,18/09/2019,"Gac 1092/19, 85/20",8,NA,1,NA,NA,NA,NA
11585,16/09/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11587,17/09/2019 14:00,17/09/2019,Acta 11 Gac 948/19,8,NA,1,NA,NA,NA,NA
11528,02/09/2019 14:30,02/09/2019,Acta 9 Gac 1022/20,8,NA,1,NA,NA,NA,NA
11588,09/09/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11614,24/09/2019 14:00,24/09/2019,Acta 16 Gac 1088/19,8,NA,1,NA,NA,NA,NA
11591,17/09/2019 15:00,17/09/2019,Acta 09 Gac 1107/19,8,NA,1,NA,NA,NA,NA
11541,03/09/2019 15:00,03/09/2019,Acta 9 Gac 271/20,8,NA,1,NA,NA,NA,NA
11594,17/09/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11443,30/07/2019 15:00,30/07/2019,Acta 2 Gac 739/19,8,NA,1,NA,NA,NA,NA
11636,30/09/2019 20:00,30/09/2019,Acta 18 Gac 113/20,8,NA,1,NA,NA,NA,NA
11526,03/09/2019 15:00,03/09/2019,Acta 3 Gac 1034/19,8,NA,1,NA,NA,NA,NA
11566,10/09/2019 13:00,10/09/2019,Acta 13 Gac 1093/19,8,NA,1,NA,NA,NA,NA
11599,18/09/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
10859,30/10/2018 20:00,30/10/2018,acta 23 Gac 750/19,8,NA,1,NA,NA,NA,NA
11630,01/10/2019 21:00,01/10/2019,Acta 89 Gac 941/20,8,NA,1,NA,NA,NA,NA
11436,30/07/2019 15:00,30/07/2019,Acta 1 Gac 763/19 Duplicado,8,NA,1,NA,NA,NA,NA
11609,23/09/2019 20:00,NA,NA,8,NA,1,NA,NA,NA,NA
11572,10/09/2019 18:30,10/09/2019,Acta 8 Gaceta 294/20 Duplicado,8,NA,1,NA,NA,NA,NA
11631,30/09/2019 14:00,30/09/2019,Acta 17 Gac 1089/19,8,NA,1,NA,NA,NA,NA
11618,24/09/2019 13:00,24/09/2019,Acta 16 Gac 1196/19,8,NA,1,NA,NA,NA,NA
11613,24/09/2019 14:00,24/09/2019,Acta 08 Gac 1102/19,8,NA,1,NA,NA,NA,NA
11542,03/09/2019 20:00,03/09/2019,Acta 82 Gac 190/20,8,NA,1,NA,NA,NA,NA
11615,25/09/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11641,01/10/2019 15:00,01/10/2019,Acta 15 Gac 1021/19,8,NA,1,NA,NA,NA,NA
11602,23/09/2019 15:00,NA,Aplazada por paro transportes,8,NA,1,NA,NA,NA,NA
11619,24/09/2019 19:00,NA,NA,8,NA,1,NA,NA,NA,NA
11145,02/04/2019 15:00,02/04/2019,Acta 15 Gac 774/19,8,NA,1,NA,NA,NA,NA
11283,21/05/2019 14:00,21/05/2019,Acta 19 Gac 776/19,8,NA,1,NA,NA,NA,NA
11620,22/05/2019 14:00,22/05/2019,Acta 20 Gac 777/19,8,NA,1,NA,NA,NA,NA
11527,02/09/2019 16:00,02/09/2019,Acta 6 Gac 11/20,8,NA,1,NA,NA,NA,NA
11607,23/09/2019 20:00,23/09/2019,Acta 87 Gac 424/20,8,NA,1,NA,NA,NA,NA
11472,13/08/2019 14:00,13/08/2019,Acta 6 Gac 806/19,8,NA,1,NA,NA,NA,NA
11510,26/08/2019 15:00,26/08/2019,Acta 9 Gac 819/19,8,NA,1,NA,NA,NA,NA
11216,30/04/2019 19:00,30/04/2019,Acta 50 Gac 823/19 Dirimió la CC,8,NA,1,NA,NA,NA,NA
11547,03/09/2019 15:00,03/09/2019,Acta 9 Gac 29/20,8,NA,1,NA,NA,NA,NA
11627,01/10/2019 15:00,01/10/2019,Acta 6 Gac 37/20,8,NA,1,NA,NA,NA,NA
11629,01/10/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11642,01/10/2019 19:00,NA,NA,8,NA,1,NA,NA,NA,NA
11632,30/09/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11635,01/10/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11604,24/09/2019 14:00,24/09/2019,Acta 12 Gac 432/20,8,NA,1,NA,NA,NA,NA
11564,09/09/2019 20:00,09/09/2019,Acta 83 Gac 974/20,8,NA,1,NA,NA,NA,NA
11625,30/09/2019 14:00,30/09/2019,Acta 1 Gac 15/20,8,NA,1,NA,NA,NA,NA
11238,07/05/2019 21:00,07/05/2019,Acta 53 Gac 827/19,8,NA,1,NA,NA,NA,NA
11529,03/09/2019 14:00,03/09/2019,Acta 10 Gac 1022/20,8,NA,1,NA,NA,NA,NA
11276,21/05/2019 15:00,21/05/2019,Acta 22 Gac 836/19,8,NA,1,NA,NA,NA,NA
11561,09/09/2019 15:00,09/09/2019,Acta 13 Gac 1085,8,NA,1,NA,NA,NA,NA
11600,24/09/2019 15:00,24/09/2019,Acta 10 Gac 12/20,8,NA,1,NA,NA,NA,NA
11644,13/08/2019 15:00,13/08/2019,Acta 3 Gac 839/19,8,NA,1,NA,NA,NA,NA
11645,14/08/2019 14:00,14/08/2019,Acta 4 Gac 840/19,8,NA,1,NA,NA,NA,NA
11263,14/05/2019 16:00,14/05/2019,Acta 10 Gac 841/19,8,NA,1,NA,NA,NA,NA
11375,12/06/2019 14:00,12/06/2019,Acta 13 Gac 841/19,8,NA,1,NA,NA,NA,NA
11468,12/08/2019 18:00,12/08/2019,Acta 3 Gac 842/19,8,NA,1,NA,NA,NA,NA
11548,04/09/2019 15:00,04/09/2019,Acta 10 Gac 917/19,8,NA,1,NA,NA,NA,NA
11601,23/09/2019 15:00,23/09/2019,Acta 12 Gac 996/19,8,NA,1,NA,NA,NA,NA
11582,17/09/2019 15:00,17/09/2019,Acta 9 Gac 957/19,8,NA,1,NA,NA,NA,NA
11592,17/09/2019 14:00,17/09/2019,Acta 7 Gac 1101/19,8,NA,1,NA,NA,NA,NA
11626,01/10/2019 14:00,01/10/2019,Acta 2 Gac 16/20 Duplicado,8,NA,1,NA,NA,NA,NA
11543,03/09/2019 20:00,03/09/2019,Acta 12 Gac 56/20,8,NA,1,NA,NA,NA,NA
11057,26/02/2019 14:00,26/02/2019,Acta 2 Gac 857/19,8,NA,1,NA,NA,NA,NA
11386,17/06/2019 14:30,17/06/2019,Acta 34 Gac 864/19,8,NA,1,NA,NA,NA,NA
11646,08/10/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
10758,26/09/2018 14:00,26/09/2018,"Acta 11 Gac 865/19 En Yopal, Casanare",8,NA,1,NA,NA,NA,NA
10794,16/10/2018 15:00,16/10/2018,Acta 13 Gac 866/19,8,NA,1,NA,NA,NA,NA
11647,23/10/2018 15:00,23/10/2018,Acta 14 Gac 866/19,8,NA,1,NA,NA,NA,NA
11702,05/11/2019 20:00,05/11/2019,Acta 25 Gac 136/20,8,NA,1,NA,NA,NA,NA
11668,15/10/2019 14:00,15/10/2019,Acta 8 Gac 39/20,8,NA,1,NA,NA,NA,NA
11649,08/10/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11653,08/10/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11655,08/10/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11185,23/04/2019 19:30,23/04/2019,Acta 47 Gac 959/19,8,NA,1,NA,NA,NA,NA
11648,21/11/2018 14:30,21/11/2018,Acta 19 Gac 867/19,8,NA,1,NA,NA,NA,NA
10958,05/12/2018 14:00,05/12/2018,Acta 22 Gac 867/19,8,NA,1,NA,NA,NA,NA
11142,03/04/2019 15:00,03/04/2019,Acta 27 Gac 868/19 Archiva PL 179/18 S,8,NA,1,NA,NA,NA,NA
11260,14/05/2019 15:00,14/05/2019,Acta 33 Gac 869/19,8,NA,1,NA,NA,NA,NA
11656,21/05/2019 15:30,21/05/2019,Acta 34 Gac 869/19,8,NA,1,NA,NA,NA,NA
11474,13/08/2019 14:00,13/08/2019,Acta 6 Gac 878/19,8,NA,1,NA,NA,NA,NA
11507,26/08/2019 15:00,26/08/2019,Acta 6 Gac 883/19,8,NA,1,NA,NA,NA,NA
11463,13/08/2019 13:00,13/08/2019,Acta 2 Gac 902/19,8,NA,1,NA,NA,NA,NA
11195,24/04/2019 14:00,24/04/2019,Acta 32 Gac 909/19,8,NA,1,NA,NA,NA,NA
11704,05/11/2019 14:00,05/11/2019,Acta 6 Gac 07/20,8,NA,1,NA,NA,NA,NA
11708,06/11/2019 20:00,06/11/2019,Acta 26 Gac 105/19,8,NA,1,NA,NA,NA,NA
11670,15/10/2019 14:30,15/10/2019,Acta 17 Gac 1024/20,8,NA,1,NA,NA,NA,NA
11663,08/10/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11539,03/09/2019 14:00,03/09/2019,Acta 9 Gac 916/19,8,NA,1,NA,NA,NA,NA
10910,13/11/2018 20:00,13/11/2018,Acta 27 Gac 936/19,8,NA,1,NA,NA,NA,NA
11424,20/07/2019 22:00,20/07/2019,Acta 1 Gac 970/19,8,NA,1,NA,NA,NA,NA
11666,20/08/2019 15:00,20/08/2019,Acta 5 Gac 851/19,8,NA,1,NA,NA,NA,NA
11537,02/09/2019 15:00,02/09/2019,Acta 8 Gac 859/19,8,NA,1,NA,NA,NA,NA
11667,12/06/2019 15:00,12/06/2019,Acta 33 Gac 885/19,8,NA,1,NA,NA,NA,NA
11279,20/05/2019 20:30,20/05/2019,Acta 56 Gac 967/19,8,NA,1,NA,NA,NA,NA
11669,15/10/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11693,05/11/2019 14:30,05/11/2019,Acta 19 Gac 1025/20,8,NA,1,NA,NA,NA,NA
11681,29/10/2019 20:00,29/10/2019,Acta 24 Gac 61/20,8,NA,1,NA,NA,NA,NA
11695,30/10/2019 14:00,30/10/2019,Acta 23 Gac 1253/19,8,NA,1,NA,NA,NA,NA
11538,02/09/2019 15:00,02/09/2019,Acta 11 Gac 932/19,8,NA,1,NA,NA,NA,NA
11574,11/09/2019 14:00,11/09/2019,Gac 935/19,8,NA,1,NA,NA,NA,NA
11490,21/08/2019 14:00,21/08/2019,Acta 4 Gac 939/19,8,NA,1,NA,NA,NA,NA
11546,03/09/2019 15:00,03/09/2019,Acta 7 Gac 946/19,8,NA,1,NA,NA,NA,NA
11597,18/09/2019 14:00,18/09/2019,Gac 995/19,8,NA,1,NA,NA,NA,NA
11674,16/10/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11222,01/05/2019 13:00,01/05/2019,Acta 51 Gac 999/19 Duplicado,8,NA,1,NA,NA,NA,NA
11715,12/11/2019 20:00,12/11/2019,Acta 27 Gac 121/20,8,NA,1,NA,NA,NA,NA
11163,10/04/2019 15:00,10/04/2019,Acta 29 Gac 975/19 Duplicado,8,NA,1,NA,NA,NA,NA
11374,11/06/2019 15:00,11/06/2019,Acta 38 Ga 975/19,8,NA,1,NA,NA,NA,NA
11466,13/08/2019 15:00,13/08/2019,Acta 3 Gac 975/19 Aplazó debate,8,NA,1,NA,NA,NA,NA
11473,13/08/2019 15:00,13/08/2019,Acta 4 Gac 984/19 No hubo debate,8,NA,1,NA,NA,NA,NA
11617,24/09/2019 15:00,24/09/2019,Acta 13 Gac 1008/19,8,NA,1,NA,NA,NA,NA
11679,30/10/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11694,06/11/2019 14:00,06/11/2019,Acta 20 Gac 1025/20,8,NA,1,NA,NA,NA,NA
11678,29/10/2019 14:00,29/10/2019,Acta 3 Gac 52/20,8,NA,1,NA,NA,NA,NA
11533,03/09/2019 14:00,03/09/2019,Acta 5 Gac 986/19,8,NA,1,NA,NA,NA,NA
11517,27/08/2019 13:00,27/08/2019,Acta 11 Gac 988/19,8,NA,1,NA,NA,NA,NA
11739,18/11/2019 20:00,18/11/2019,Acta 100 Gac 717/20,8,NA,1,NA,NA,NA,NA
11701,05/11/2019 15:00,05/11/2019,Acta 14 Gac 432/20,8,NA,1,NA,NA,NA,NA
11624,30/09/2019 15:00,30/09/2019,Acta 14 Gac 1020/19,8,NA,1,NA,NA,NA,NA
11686,29/10/2019 15:00,29/10/2019,Acta 17 Gac 21/20,8,NA,1,NA,NA,NA,NA
11687,29/10/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11688,30/10/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11469,13/08/2019 15:00,13/08/2019,Acta 2 Gac 1034/19,8,NA,1,NA,NA,NA,NA
11690,30/10/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11712,12/11/2019 15:00,12/11/2019,Acta 13 Gac 14/20,8,NA,1,NA,NA,NA,NA
11675,16/10/2019 14:00,16/10/2019,Acta 23 Gac 120/20,8,NA,1,NA,NA,NA,NA
11731,19/11/2019 14:30,19/11/2019,Acta 22 Gac 1026/20,8,NA,1,NA,NA,NA,NA
11658,07/10/2019 20:00,07/10/2019,Acta 20 Gac 59/20 Moción censura mintransporte,8,NA,1,NA,NA,NA,NA
11673,15/10/2019 19:00,15/10/2019,Acta 92 Gac 1246/20,8,NA,1,NA,NA,NA,NA
11703,05/11/2019 16:00,NA,NA,8,NA,1,NA,NA,NA,NA
11705,06/11/2019 14:00,06/11/2019,Acta 7 Gac 08/20,8,NA,1,NA,NA,NA,NA
11724,13/11/2019 15:00,13/11/2019,Acta 14 Gac 14/20,8,NA,1,NA,NA,NA,NA
11726,13/11/2019 21:00,13/11/2019,Acta 28 Gac 129/20,8,NA,1,NA,NA,NA,NA
11709,06/11/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11659,07/10/2019 15:00,07/10/2019,Acta 5 Gac 05/20,8,NA,1,NA,NA,NA,NA
11650,07/10/2019 15:00,07/10/2019,Acta 16 Gac 1051/19,8,NA,1,NA,NA,NA,NA
11710,09/10/2019 14:00,09/10/2019,Gac 1052/19,8,NA,1,NA,NA,NA,NA
11569,10/09/2019 14:00,10/09/2019,Acta 10 Gac 1054/19,8,NA,1,NA,NA,NA,NA
11727,13/11/2019 14:00,13/11/2019,Acta 15 Gac 18/20,8,NA,1,NA,NA,NA,NA
11721,12/11/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11722,13/11/2019 13:00,NA,NA,8,NA,1,NA,NA,NA,NA
11723,12/11/2019 16:00,NA,NA,8,NA,1,NA,NA,NA,NA
11664,08/10/2019 20:00,08/10/2019,Acta 91 Gac 982/20,8,NA,1,NA,NA,NA,NA
11728,13/11/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11733,20/11/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11730,20/11/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11735,13/11/2019 15:30,NA,NA,8,NA,1,NA,NA,NA,NA
11732,15/11/2019 14:00,NA,Cancelada,8,NA,1,NA,NA,NA,NA
11734,20/11/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11744,20/11/2019 14:00,NA,Plenaria,8,NA,1,NA,NA,NA,NA
11725,13/11/2019 21:00,13/11/2019,Acta 99 Gac 985/20,8,NA,1,NA,NA,NA,NA
11736,19/11/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11743,18/11/2019 19:00,NA,Cancelada,8,NA,1,NA,NA,NA,NA
11665,08/10/2019 14:00,08/10/2019,Acta 20 Gac 1091/19,8,NA,1,NA,NA,NA,NA
11745,19/11/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11746,20/11/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11729,20/11/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11654,07/10/2019 15:00,07/10/2019,Acta 10 Gac 1107/19,8,NA,1,NA,NA,NA,NA
11557,11/09/2019 15:00,11/09/2019,"Acta 1 Gac 1034/19, 1113/19",8,NA,1,NA,NA,NA,NA
11672,15/10/2019 14:00,15/10/2019,Acta 21 Gac 1184/19,8,NA,1,NA,NA,NA,NA
11696,05/11/2019 15:00,05/11/2019,Acta 24 Gac 1254/19,8,NA,1,NA,NA,NA,NA
11699,05/11/2019 15:00,05/11/2019,Acta 18 Gac 22/20 Duplicado,8,NA,1,NA,NA,NA,NA
11684,30/10/2019 15:00,30/10/2019,Acta 9 Gac 39/20,8,NA,1,NA,NA,NA,NA
11698,05/11/2019 15:00,05/11/2019,Acta 10 Gac 39/20,8,NA,1,NA,NA,NA,NA
11959,04/05/2020 13:00,NA,NA,8,NA,1,NA,NA,NA,NA
11652,08/10/2019 14:00,08/10/2019,Acta 16 Gac 275/20,8,NA,1,NA,NA,NA,NA
11689,30/10/2019 15:00,30/10/2019,Acta 18 Gac 276/20,8,NA,1,NA,NA,NA,NA
11711,06/11/2019 15:00,06/11/2019,acta 14 Gac 418/20,8,NA,1,NA,NA,NA,NA
11685,29/10/2019 20:00,29/10/2019,Acta 94 Gac 425/20,8,NA,1,NA,NA,NA,NA
11706,06/11/2019 15:30,06/11/2019,Acta 15 Gac 433/20,8,NA,1,NA,NA,NA,NA
11682,29/10/2019 14:00,29/10/2019,Acta 17 Gac 436/20,8,NA,1,NA,NA,NA,NA
11714,13/11/2019 19:00,13/11/2019,Gac 900/20,8,NA,1,NA,NA,NA,NA
11657,07/10/2019 15:00,07/10/2019,Acta 15 Gac 1024/20,8,NA,1,NA,NA,NA,NA
11741,19/11/2019 14:00,NA,NA,8,NA,1,NA,NA,NA,NA
11810,11/12/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11814,10/12/2019 16:00,10/12/2019,Acta 12 Gac 745/20,8,NA,1,NA,NA,NA,NA
11749,20/11/2019 15:00,NA,NA,8,NA,1,NA,NA,NA,NA
11750,20/11/2019 13:00,NA,Plenaria,8,NA,1,NA,NA,NA,NA
