id,proyecto_ley_id,congresista_id,activo,usercreated,usermodifed,created_at,updated_at
35524,8352,1170,1,,,,
35525,8352,2448,1,,,,
35534,8352,2515,1,,,,
35535,8364,177,1,,,,
35537,8364,933,1,,,,
35538,8364,2447,1,,,,
35540,8364,519,1,,,,
35541,8364,145,1,,,,
35542,8364,1178,1,,,,
35543,8364,122,1,,,,
35545,8365,283,1,,,,
35548,8365,160,1,,,,
35549,8365,1970,1,,,,
35575,8371,1693,1,,,,
35576,8371,283,1,,,,
35577,8371,1522,1,,,,
35578,8371,453,1,,,,
35579,8371,1532,1,,,,
35580,8372,212,1,,,,
35581,8373,2459,1,,,,
35600,8376,2502,1,,,,
35601,8376,508,1,,,,
35603,8377,753,1,,,,
35605,8380,2523,1,,,,
35609,8378,2247,1,,,,
35612,8378,2305,1,,,,
35613,8378,192,1,,,,
35615,8378,2448,1,,,,
35617,8378,205,1,,,,
35618,8378,2246,1,,,,
35621,8378,295,1,,,,
35622,8372,2516,1,,,,
35623,8372,2462,1,,,,
35625,8372,997,1,,,,
35627,8372,177,1,,,,
35631,8372,66,1,,,,
35633,8372,2523,1,,,,
35634,8372,2515,1,,,,
35637,8372,2439,1,,,,
35642,8372,2496,1,,,,
35646,8372,1460,1,,,,
35647,8372,2502,1,,,,
35650,8372,1785,1,,,,
35654,8372,1201,1,,,,
35657,8372,873,1,,,,
35658,8372,482,1,,,,
35659,8381,140,1,,,,
35661,8381,165,1,,,,
35662,8381,53,1,,,,
35664,8381,197,1,,,,
35668,8381,4,1,,,,
35669,8381,297,1,,,,
35670,8382,2459,1,,,,
35691,8383,2268,1,,,,
35692,8383,1245,1,,,,
35693,8383,1177,1,,,,
35694,8383,2305,1,,,,
35696,8383,2502,1,,,,
35698,8383,2246,1,,,,
35700,8384,2502,1,,,,
35702,8384,2439,1,,,,
35703,8384,1460,1,,,,
35706,8384,257,1,,,,
35708,8384,1785,1,,,,
35709,8384,197,1,,,,
35711,8385,914,1,,,,
35712,8387,205,1,,,,
35713,8387,216,1,,,,
35717,8388,2516,1,,,,
35721,8388,1201,1,,,,
35723,8388,873,1,,,,
35725,8388,197,1,,,,
35736,8390,489,1,,,,
35737,8390,604,1,,,,
35738,8390,956,1,,,,
35740,8390,660,1,,,,
35741,8390,330,1,,,,
35742,8391,11,1,,,,
35743,8392,731,1,,,,
35745,8394,9,1,,,,
35746,8395,9,1,,,,
35747,8396,39,1,,,,
35748,8396,2447,1,,,,
35749,8396,1279,1,,,,
35750,8397,2447,1,,,,
35751,8397,39,1,,,,
35752,8397,1279,1,,,,
35753,8398,13,1,,,,
35754,8399,668,1,,,,
35755,8400,668,1,,,,
35756,8401,668,1,,,,
35757,8402,668,1,,,,
35771,8415,177,1,,,,
35772,8415,92,1,,,,
35790,8421,2305,1,,,,
35793,8421,2395,1,,,,
35797,8425,2238,1,,,,
35798,8426,2238,1,,,,
35820,8441,1693,1,,,,
35821,8441,1522,1,,,,
35822,8441,453,1,,,,
35823,8441,482,1,,,,
35825,8441,873,1,,,,
35826,8441,1177,1,,,,
35827,8441,1468,1,,,,
35830,8442,165,1,,,,
35835,8443,1468,1,,,,
35837,8444,165,1,,,,
35839,8445,165,1,,,,
35842,8446,165,1,,,,
35845,8447,2305,1,,,,
35859,8456,47,1,,,,
35860,8457,47,1,,,,
35861,8458,51,1,,,,
35862,8458,223,1,,,,
35863,8458,220,1,,,,
35864,8458,224,1,,,,
35865,8459,51,1,,,,
35866,8459,225,1,,,,
35867,8460,290,1,,,,
35868,8461,505,1,,,,
35869,8462,505,1,,,,
35870,8463,505,1,,,,
35871,8464,505,1,,,,
35872,8465,505,1,,,,
35873,8466,505,1,,,,
35881,8467,2238,1,,,,
35882,8467,2459,1,,,,
35895,8471,1693,1,,,,
35896,8472,1693,1,,,,
35897,8473,1693,1,,,,
35898,8474,1693,1,,,,
35899,8475,183,1,,,,
35907,8476,2395,1,,,,
35908,8476,2305,1,,,,
35910,8476,2447,1,,,,
35912,8477,13,1,,,,
35913,8477,1178,1,,,,
35915,8477,145,1,,,,
35916,8477,122,1,,,,
35917,8477,997,1,,,,
35918,8477,2494,1,,,,
35922,8477,257,1,,,,
35924,8477,2247,1,,,,
35947,8480,2305,1,,,,
35948,8480,753,1,,,,
35952,8480,2395,1,,,,
35954,8480,2109,1,,,,
35955,8480,1468,1,,,,
35957,8481,2305,1,,,,
35958,8481,753,1,,,,
35962,8481,1468,1,,,,
35963,8481,2109,1,,,,
35970,8484,226,1,,,,
35971,8485,226,1,,,,
35972,8486,226,1,,,,
35973,8487,933,1,,,,
35974,8488,933,1,,,,
35975,8489,933,1,,,,
35976,8490,933,1,,,,
35977,8491,933,1,,,,
35978,8492,933,1,,,,
35979,8493,933,1,,,,
35980,8494,933,1,,,,
35981,8495,933,1,,,,
35982,8496,2459,1,,,,
35983,8497,2459,1,,,,
35984,8498,2459,1,,,,
35985,8499,20,1,,,,
35987,8411,197,1,,,,
35989,8412,197,1,,,,
35993,8413,197,1,,,,
35996,8414,197,1,,,,
36004,8500,177,1,,,,
36005,8500,38,1,,,,
36006,8500,753,1,,,,
36009,8501,47,1,,,,
36011,8503,1468,1,,,,
36013,8503,1177,1,,,,
36014,8503,2439,1,,,,
36017,8503,1693,1,,,,
36020,8503,2305,1,,,,
36027,8505,47,1,,,,
36028,8506,47,1,,,,
36032,8508,873,1,,,,
36033,8508,1970,1,,,,
36036,8508,1201,1,,,,
36037,8508,2516,1,,,,
36040,8509,2523,1,,,,
36043,8510,160,1,,,,
36046,8510,205,1,,,,
36047,8510,1970,1,,,,
36048,8510,1956,1,,,,
36049,8510,1334,1,,,,
36050,8510,1177,1,,,,
36055,8511,791,1,,,,
36057,8512,2305,1,,,,
36067,8514,914,1,,,,
36069,8515,184,1,,,,
36070,8516,140,1,,,,
36072,8516,165,1,,,,
36073,8516,53,1,,,,
36075,8516,197,1,,,,
36078,8516,4,1,,,,
36079,8516,297,1,,,,
36083,8510,2109,1,,,,
36085,8512,1279,1,,,,
36087,8518,227,1,,,,
36088,8519,933,1,,,,
36092,8523,324,1,,,,
36110,8524,324,1,,,,
36131,8525,324,1,,,,
36133,8526,324,1,,,,
36138,8527,324,1,,,,
36142,8528,1693,1,,,,
36143,8528,92,1,,,,
36144,8529,2305,1,,,,
36145,8529,192,1,,,,
36146,8529,2268,1,,,,
36147,8529,251,1,,,,
36149,8531,2305,1,,,,
36150,8531,38,1,,,,
36151,8531,183,1,,,,
36161,8533,2246,1,,,,
36162,8533,2496,1,,,,
36164,8533,197,1,,,,
36165,8533,1785,1,,,,
36167,8533,1460,1,,,,
36169,8533,2439,1,,,,
36170,8533,256,1,,,,
36173,8533,2247,1,,,,
36174,8533,257,1,,,,
36175,8533,2484,1,,,,
36179,8533,136,1,,,,
36180,8533,2504,1,,,,
36182,8533,2515,1,,,,
36185,8535,2109,1,,,,
36186,8535,1468,1,,,,
36191,8535,2305,1,,,,
36195,8537,1561,1,,,,
36199,8537,42,1,,,,
36201,8537,244,1,,,,
36206,8537,2459,1,,,,
36208,8537,38,1,,,,
36212,8538,2113,1,,,,
36213,8538,197,1,,,,
36216,8533,2456,1,,,,
36217,8538,2448,1,,,,
36218,8538,2305,1,,,,
36221,8540,2109,1,,,,
36222,8540,1468,1,,,,
36227,8540,753,1,,,,
36229,8540,2305,1,,,,
36232,8542,1785,1,,,,
36235,8544,753,1,,,,
36236,8545,1561,1,,,,
36237,8546,1561,1,,,,
36238,8547,40,1,,,,
36242,8547,1170,1,,,,
36245,8547,140,1,,,,
36247,8547,2039,1,,,,
36251,8547,165,1,,,,
36256,8549,2502,1,,,,
36257,8549,508,1,,,,
36315,8554,1942,1,,,,
36316,8554,508,1,,,,
36318,8554,2039,1,,,,
36319,8554,2084,1,,,,
36322,8554,38,1,,,,
36323,8554,160,1,,,,
36326,8554,1170,1,,,,
36328,8554,1201,1,,,,
36329,8554,1970,1,,,,
36330,8554,211,1,,,,
36331,8554,2113,1,,,,
36332,8554,1334,1,,,,
36337,8554,127,1,,,,
36340,8557,53,1,,,,
36341,8557,2268,1,,,,
36342,8557,1245,1,,,,
36343,8557,718,1,,,,
36344,8558,718,1,,,,
36345,8558,1245,1,,,,
36346,8558,2268,1,,,,
36347,8558,53,1,,,,
36350,8559,2084,1,,,,
36352,8559,1942,1,,,,
36356,8559,2268,1,,,,
36357,8559,53,1,,,,
36358,8559,718,1,,,,
36359,8559,1245,1,,,,
36362,8560,1456,1,,,,
36365,8560,256,1,,,,
36373,8563,40,1,,,,
36374,8563,38,1,,,,
36375,8563,92,1,,,,
36377,8563,753,1,,,,
36378,8563,2109,1,,,,
36382,8563,192,1,,,,
36403,8536,2305,1,,,,
36404,8536,53,1,,,,
36405,8536,1133,1,,,,
36407,8536,1177,1,,,,
36409,8536,2484,1,,,,
36410,8536,2515,1,,,,
36415,8538,2456,1,,,,
36417,8422,2456,1,,,,
36419,8422,731,1,,,,
36420,8422,2447,1,,,,
36422,8422,791,1,,,,
36423,8422,1279,1,,,,
36424,8422,183,1,,,,
36425,8422,2448,1,,,,
36426,8422,2305,1,,,,
36428,8519,177,1,,,,
36430,8565,2504,1,,,,
36432,8566,2504,1,,,,
36443,8571,2448,1,,,,
36449,8571,77,1,,,,
36451,8571,192,1,,,,
36452,8571,668,1,,,,
36453,8571,2395,1,,,,
36476,8575,324,1,,,,
36486,8577,2084,1,,,,
36488,8577,2039,1,,,,
36490,8578,2305,1,,,,
36492,8578,140,1,,,,
36494,8578,2268,1,,,,
36496,8578,1245,1,,,,
36497,8578,53,1,,,,
36502,8579,2268,1,,,,
36504,8579,1245,1,,,,
36505,8579,53,1,,,,
36506,8580,127,1,,,,
36512,8580,2113,1,,,,
36513,8580,2456,1,,,,
36519,8581,2504,1,,,,
36520,8582,1970,1,,,,
36526,8582,453,1,,,,
36529,8582,1561,1,,,,
36530,8582,290,1,,,,
36531,8582,1532,1,,,,
36532,8582,1522,1,,,,
36540,8585,140,1,,,,
36542,8585,2268,1,,,,
36544,8585,1245,1,,,,
36545,8585,53,1,,,,
36547,8586,1245,1,,,,
36550,8586,53,1,,,,
36551,8586,2268,1,,,,
36552,8586,2443,1,,,,
36557,8587,2305,1,,,,
36562,8587,2268,1,,,,
36563,8587,53,1,,,,
36566,8588,2113,1,,,,
36568,8588,127,1,,,,
36576,8589,2456,1,,,,
36577,8589,127,1,,,,
36579,8589,2113,1,,,,
36585,8592,1170,1,,,,
36586,8592,165,1,,,,
36590,8592,1970,1,,,,
36591,8592,160,1,,,,
36593,8592,283,1,,,,
36596,8595,136,1,,,,
36597,8596,2515,1,,,,
36598,8597,1170,1,,,,
36599,8597,1956,1,,,,
36600,8598,1956,1,,,,
36601,8599,1522,1,,,,
36605,8600,2448,1,,,,
36612,8602,718,1,,,,
36613,8602,2516,1,,,,
36615,8602,2443,1,,,,
36617,8602,140,1,,,,
36619,8602,2268,1,,,,
36620,8602,53,1,,,,
36622,8603,1468,1,,,,
36625,8606,257,1,,,,
36627,8606,2496,1,,,,
36641,8608,324,1,,,,
36642,8609,1622,1,,,,
36649,8609,2084,1,,,,
36651,8609,1245,1,,,,
36652,8609,74,1,,,,
36653,8609,718,1,,,,
36654,8609,2268,1,,,,
36655,8609,47,1,,,,
36656,8609,2516,1,,,,
36660,8609,53,1,,,,
36661,8610,183,1,,,,
36662,8611,183,1,,,,
36673,8612,324,1,,,,
36675,8613,997,1,,,,
36676,8613,183,1,,,,
36677,8613,914,1,,,,
36678,8613,33,1,,,,
36681,8613,251,1,,,,
36682,8613,1178,1,,,,
36683,8613,2012,1,,,,
36685,8613,2462,1,,,,
36688,8613,192,1,,,,
36689,8613,2395,1,,,,
36694,8614,183,1,,,,
36695,8615,914,1,,,,
36696,8616,914,1,,,,
36704,8618,324,1,,,,
36705,8619,324,1,,,,
36710,8620,183,1,,,,
36731,8617,324,1,,,,
36732,8621,183,1,,,,
36734,8616,256,1,,,,
36735,8616,197,1,,,,
36740,8616,77,1,,,,
36741,8616,668,1,,,,
36744,8616,183,1,,,,
36746,8616,40,1,,,,
36748,8616,507,1,,,,
36749,8616,2238,1,,,,
36751,8616,9,1,,,,
36752,8622,2502,1,,,,
36755,8625,183,1,,,,
36757,8393,997,1,,,,
36760,8393,2012,1,,,,
36763,8393,2463,1,,,,
36764,8393,2462,1,,,,
36765,8393,1531,1,,,,
36771,8393,257,1,,,,
36779,8411,257,1,,,,
36780,8412,1531,1,,,,
36783,8412,1456,1,,,,
36797,8414,257,1,,,,
36802,8626,2502,1,,,,
36804,8626,1133,1,,,,
36806,8626,2305,1,,,,
36809,8626,13,1,,,,
36811,8626,2448,1,,,,
36818,8628,1178,1,,,,
36819,8628,519,1,,,,
36820,8628,38,1,,,,
36821,8628,2238,1,,,,
36823,8628,2459,1,,,,
36825,8628,668,1,,,,
36830,8628,753,1,,,,
36832,8628,2305,1,,,,
36834,8629,1456,1,,,,
36835,8629,933,1,,,,
36836,8629,74,1,,,,
36837,8629,505,1,,,,
36838,8629,85,1,,,,
36839,8629,177,1,,,,
36858,8630,324,1,,,,
36878,8632,324,1,,,,
36882,8633,211,1,,,,
36883,8633,2109,1,,,,
36896,8637,2504,1,,,,
36897,8637,136,1,,,,
36898,8637,256,1,,,,
36899,8637,2502,1,,,,
36900,8637,2246,1,,,,
36904,8639,505,1,,,,
36906,8639,1170,1,,,,
36907,8639,1956,1,,,,
36908,8640,77,1,,,,
36909,8640,38,1,,,,
36912,8641,4,1,,,,
36915,8644,47,1,,,,
36916,8645,47,1,,,,
36917,8646,177,1,,,,
36918,8647,13,1,,,,
36919,8648,205,1,,,,
36920,8649,324,1,,,,
36940,8650,251,1,,,,
36950,8651,77,1,,,,
36953,8651,4,1,,,,
36954,8651,1178,1,,,,
36955,8651,59,1,,,,
36956,8651,177,1,,,,
36958,8651,933,1,,,,
36961,8651,39,1,,,,
36963,8651,2447,1,,,,
36966,8652,127,1,,,,
36970,8653,183,1,,,,
36971,8653,51,1,,,,
36972,8653,213,1,,,,
36973,8653,223,1,,,,
36975,8653,224,1,,,,
36976,8653,225,1,,,,
36977,8653,227,1,,,,
36978,8653,228,1,,,,
36982,8654,2515,1,,,,
36987,8654,2459,1,,,,
36988,8654,2238,1,,,,
36993,8656,2305,1,,,,
36995,8656,1468,1,,,,
36996,8656,192,1,,,,
36998,8658,136,1,,,,
37000,8658,1133,1,,,,
37001,8658,2443,1,,,,
37005,8658,1522,1,,,,
37006,8658,2463,1,,,,
37007,8658,1279,1,,,,
37008,8658,505,1,,,,
37009,8658,85,1,,,,
37011,8659,38,1,,,,
37012,8660,92,1,,,,
37013,8661,92,1,,,,
37017,8662,324,1,,,,
37021,8664,2395,1,,,,
37023,8664,2448,1,,,,
37025,8664,2305,1,,,,
37031,8667,66,1,,,,
37034,8668,519,1,,,,
37035,8668,229,1,,,,
37040,8669,2039,1,,,,
37042,8669,2496,1,,,,
37045,8669,2238,1,,,,
37046,8670,914,1,,,,
37052,8671,2268,1,,,,
37053,8671,1177,1,,,,
37056,8671,668,1,,,,
37058,8671,1178,1,,,,
37061,8671,2238,1,,,,
37062,8672,295,1,,,,
37068,8672,1170,1,,,,
37076,8674,2305,1,,,,
37077,8675,2504,1,,,,
37078,8676,183,1,,,,
37079,8677,2515,1,,,,
37080,8677,933,1,,,,
37081,8678,51,1,,,,
37082,8678,225,1,,,,
37083,8679,51,1,,,,
37084,8679,220,1,,,,
37085,8680,183,1,,,,
37086,8680,51,1,,,,
37087,8680,230,1,,,,
37088,8681,2113,1,,,,
37093,8685,224,1,,,,
37094,8685,184,1,,,,
37095,8685,223,1,,,,
37096,8685,225,1,,,,
37097,8685,51,1,,,,
37112,8689,2502,1,,,,
37131,8687,2459,1,,,,
37134,8692,753,1,,,,
37137,8696,2305,1,,,,
37154,8693,295,1,,,,
37157,8693,2305,1,,,,
37158,8693,192,1,,,,
37159,8693,205,1,,,,
37160,8693,1970,1,,,,
37161,8693,2448,1,,,,
37162,8693,2113,1,,,,
37178,8697,9,1,,,,
37179,8698,183,1,,,,
37183,8701,2246,1,,,,
37184,8700,231,1,,,,
37185,8700,184,1,,,,
37188,8704,53,1,,,,
37189,8704,2268,1,,,,
37195,8708,970,1,,,,
37198,8708,197,1,,,,
37200,8708,165,1,,,,
37201,8708,508,1,,,,
37214,8712,224,1,,,,
37215,8712,220,1,,,,
37216,8712,229,1,,,,
37217,8712,223,1,,,,
37231,8714,2600,1,,,,
37232,8714,507,1,,,,
37233,8714,92,1,,,,
37235,8714,177,1,,,,
37259,8718,229,1,,,,
37260,8718,232,1,,,,
37271,8724,718,1,,,,
37278,8727,1527,1,,,,
37280,8728,4,1,,,,
37281,8728,74,1,,,,
37282,8728,66,1,,,,
37283,8728,753,1,,,,
37284,8728,2463,1,,,,
37288,8728,122,1,,,,
37289,8728,519,1,,,,
37290,8729,324,1,,,,
37292,8730,38,1,,,,
37293,8731,225,1,,,,
37294,8731,51,1,,,,
37295,8732,229,1,,,,
37296,8732,51,1,,,,
37297,8733,229,1,,,,
37298,8733,51,1,,,,
37299,8735,2600,1,,,,
37301,8737,20,1,,,,
37302,8738,214,1,,,,
37303,8738,183,1,,,,
37307,8734,1334,1,,,,
37310,8734,1561,1,,,,
37314,8734,66,1,,,,
37315,8735,59,1,,,,
37317,8741,11,1,,,,
37318,8742,53,1,,,,
37323,8746,2109,1,,,,
37324,8747,2459,1,,,,
37326,8748,177,1,,,,
37327,8749,11,1,,,,
37328,8750,177,1,,,,
37329,8750,997,1,,,,
37331,8750,2447,1,,,,
37332,8751,85,1,,,,
37333,8751,1456,1,,,,
37335,8751,997,1,,,,
37336,8751,122,1,,,,
37339,8751,177,1,,,,
37340,8751,39,1,,,,
37341,8751,2447,1,,,,
37342,8752,53,1,,,,
37343,8748,519,1,,,,
37345,8748,668,1,,,,
37346,8748,933,1,,,,
37348,8748,9,1,,,,
37349,8748,2600,1,,,,
37351,8748,2456,1,,,,
37352,8748,38,1,,,,
37353,8748,2447,1,,,,
37355,8721,122,1,,,,
37356,8721,145,1,,,,
37357,8721,20,1,,,,
37358,8721,4,1,,,,
37360,8721,519,1,,,,
37363,8721,257,1,,,,
37364,8721,256,1,,,,
37369,8721,1177,1,,,,
37370,8721,1956,1,,,,
37373,8721,1785,1,,,,
37377,8721,1970,1,,,,
37380,8721,206,1,,,,
37382,8721,192,1,,,,
37387,8721,2439,1,,,,
37388,8721,1170,1,,,,
37393,8721,2496,1,,,,
37395,8721,2443,1,,,,
37396,8721,2502,1,,,,
37401,8721,453,1,,,,
37402,8721,2084,1,,,,
37404,8721,2499,1,,,,
37405,8721,2039,1,,,,
37406,8721,1522,1,,,,
37409,8744,508,1,,,,
37410,8753,297,1,,,,
37411,8754,47,1,,,,
37412,8755,229,1,,,,
37413,8755,205,1,,,,
37415,8755,220,1,,,,
37417,8756,297,1,,,,
37421,8757,2515,1,,,,
37422,8757,398,1,,,,
37427,8757,2439,1,,,,
37429,8757,1460,1,,,,
37432,8757,2247,1,,,,
37436,8757,2084,1,,,,
37439,8757,2246,1,,,,
37442,8760,229,1,,,,
37443,8760,205,1,,,,
37444,8760,220,1,,,,
37445,8761,229,1,,,,
37446,8761,205,1,,,,
37447,8762,205,1,,,,
37448,8763,205,1,,,,
37449,8764,223,1,,,,
37452,7531,1532,1,,,,
37453,7531,1640,1,,,,
37454,7531,2501,1,,,,
37455,7531,2246,1,,,,
37456,7531,1716,1,,,,
37457,8259,1177,1,,,,
37458,7531,1561,1,,,,
37459,7531,1785,1,,,,
37461,7531,2523,1,,,,
37462,7531,1984,1,,,,
37463,7531,189,1,,,,
37464,7531,1947,1,,,,
37466,7531,1605,1,,,,
37467,7531,2530,1,,,,
37469,7531,2516,1,,,,
37471,7531,2500,1,,,,
37472,7531,2508,1,,,,
37473,8767,205,1,,,,
37474,8768,205,1,,,,
37475,8769,183,1,,,,
37476,8769,51,1,,,,
37489,8771,2246,1,,,,
37490,8772,213,1,,,,
37491,8772,205,1,,,,
37492,8773,1527,1,,,,
37493,8774,205,1,,,,
37494,8774,213,1,,,,
37499,8777,53,1,,,,
37501,8778,297,1,,,,
37512,8786,2246,1,,,,
37514,8787,13,1,,,,
37515,8788,233,1,,,,
37516,8789,297,1,,,,
37517,8790,27,1,,,,
37518,8791,1561,1,,,,
37519,8791,1177,1,,,,
37520,8791,33,1,,,,
37521,8791,1186,1,,,,
37522,8791,4,1,,,,
37523,8791,13,1,,,,
37524,8791,205,1,,,,
37526,8791,177,1,,,,
37528,8791,505,1,,,,
37529,8791,74,1,,,,
37530,8791,234,1,,,,
37531,8791,226,1,,,,
37532,8791,205,1,,,,
37533,8791,233,1,,,,
37535,8793,2238,1,,,,
37549,8795,214,1,,,,
37550,8795,224,1,,,,
37551,8795,183,1,,,,
37553,8796,205,1,,,,
37557,8797,324,1,,,,
37562,8799,324,1,,,,
37570,8798,177,1,,,,
37571,8798,1178,1,,,,
37572,8798,1460,1,,,,
37574,8798,42,1,,,,
37575,8798,27,1,,,,
37576,8798,20,1,,,,
37579,8798,2443,1,,,,
37580,8798,19,1,,,,
37584,8798,914,1,,,,
37586,8798,92,1,,,,
37589,8798,2113,1,,,,
37591,8798,40,1,,,,
37592,8798,38,1,,,,
37595,8798,2012,1,,,,
37597,8798,2462,1,,,,
37600,8798,77,1,,,,
37602,8798,668,1,,,,
37603,8798,2395,1,,,,
37604,8798,2448,1,,,,
37608,8798,2305,1,,,,
37612,8800,183,1,,,,
37626,8802,1133,1,,,,
37631,8802,2247,1,,,,
37633,8802,1460,1,,,,
37635,8802,2246,1,,,,
37639,8804,53,1,,,,
37643,8808,2499,1,,,,
37644,8809,2113,1,,,,
37646,8810,297,1,,,,
37647,8811,251,1,,,,
37649,8812,183,1,,,,
37650,8813,1279,1,,,,
37652,8815,205,1,,,,
37654,8817,47,1,,,,
37655,8812,40,1,,,,
37657,8812,1170,1,,,,
37659,8812,197,1,,,,
37660,8818,53,1,,,,
37661,8818,1693,1,,,,
37663,8820,2456,1,,,,
37664,8821,1170,1,,,,
37666,8822,53,1,,,,
37667,8822,1693,1,,,,
37669,8823,183,1,,,,
37670,8823,1279,1,,,,
37673,8823,38,1,,,,
37674,8823,2395,1,,,,
37680,8823,2113,1,,,,
37683,8823,2305,1,,,,
37688,8823,2502,1,,,,
37691,8823,235,1,,,,
37692,8824,1177,1,,,,
37695,8826,2447,1,,,,
37699,8826,127,1,,,,
37703,8828,753,1,,,,
37704,8827,2439,1,,,,
37705,8827,1178,1,,,,
37707,8827,177,1,,,,
37708,8830,122,1,,,,
37712,8832,2246,1,,,,
37714,8832,2523,1,,,,
37720,8832,257,1,,,,
37721,8832,136,1,,,,
37722,8832,1460,1,,,,
37724,8832,2439,1,,,,
37726,8832,2504,1,,,,
37727,8829,13,1,,,,
37728,8829,122,1,,,,
37729,8829,59,1,,,,
37730,8829,519,1,,,,
37731,8829,997,1,,,,
37732,8829,116,1,,,,
37736,8829,2600,1,,,,
37738,8829,145,1,,,,
37740,8834,184,1,,,,
37742,8833,257,1,,,,
37744,8833,508,1,,,,
37747,8833,2268,1,,,,
37751,8833,211,1,,,,
37752,8833,1942,1,,,,
37753,8833,1170,1,,,,
37754,8833,127,1,,,,
37759,8833,1956,1,,,,
37761,8833,165,1,,,,
37764,8832,2502,1,,,,
37766,8835,2459,1,,,,
37767,8835,251,1,,,,
37768,8836,177,1,,,,
37769,8837,183,1,,,,
37770,8838,183,1,,,,
37773,8841,2109,1,,,,
37775,8841,1170,1,,,,
37776,8842,324,1,,,,
37777,8843,205,1,,,,
37788,8844,1527,1,,,,
37790,8844,997,1,,,,
37791,8844,1178,1,,,,
37792,8844,122,1,,,,
37793,8844,290,1,,,,
37794,8844,791,1,,,,
37795,8844,519,1,,,,
37796,8844,177,1,,,,
37797,8845,122,1,,,,
37800,8845,290,1,,,,
37801,8845,2456,1,,,,
37802,8846,47,1,,,,
37804,8847,997,1,,,,
37805,8847,183,1,,,,
37806,8847,53,1,,,,
37807,8847,13,1,,,,
37808,8847,2456,1,,,,
37809,8847,122,1,,,,
37811,8847,236,1,,,,
37812,8848,205,1,,,,
37813,8848,233,1,,,,
37817,8848,1177,1,,,,
37818,8848,1522,1,,,,
37819,8848,1622,1,,,,
37820,8851,914,1,,,,
37821,8852,2113,1,,,,
37822,8853,295,1,,,,
37824,8853,2246,1,,,,
37831,8855,205,1,,,,
37838,8858,1522,1,,,,
37839,8858,122,1,,,,
37840,8859,505,1,,,,
37841,8860,184,1,,,,
37842,8860,223,1,,,,
37843,8860,213,1,,,,
37844,8860,51,1,,,,
37845,8855,40,1,,,,
37847,8862,13,1,,,,
37848,8863,205,1,,,,
37849,8864,519,1,,,,
37850,8864,177,1,,,,
37851,8864,39,1,,,,
37853,8865,668,1,,,,
37855,8865,731,1,,,,
37856,8866,205,1,,,,
37857,8866,183,1,,,,
37858,8867,205,1,,,,
37859,8867,220,1,,,,
37860,8867,233,1,,,,
37861,8868,205,1,,,,
37862,8869,2113,1,,,,
37865,8871,2246,1,,,,
37867,8871,1785,1,,,,
37869,8871,197,1,,,,
37870,8871,2523,1,,,,
37871,8871,2439,1,,,,
37873,8871,2496,1,,,,
37877,8873,1531,1,,,,
37881,8874,2039,1,,,,
37885,8874,211,1,,,,
37886,8874,1170,1,,,,
37887,8874,2109,1,,,,
37889,8875,1532,1,,,,
37890,8875,1693,1,,,,
37891,8875,482,1,,,,
37893,8875,165,1,,,,
37896,8875,206,1,,,,
37897,8875,1177,1,,,,
37898,8875,398,1,,,,
37901,8876,2462,1,,,,
37902,8864,2447,1,,,,
37918,8879,1942,1,,,,
37920,8881,177,1,,,,
37921,8881,47,1,,,,
37922,8881,519,1,,,,
37923,8881,2447,1,,,,
37926,8882,47,1,,,,
37927,8883,2447,1,,,,
37928,8884,2447,1,,,,
37929,8885,2447,1,,,,
37930,8886,2447,1,,,,
37931,8887,2447,1,,,,
37932,8888,47,1,,,,
37933,8889,324,1,,,,
37941,8890,2447,1,,,,
37942,8891,184,1,,,,
37943,8892,9,1,,,,
37944,8893,233,1,,,,
37948,8897,2502,1,,,,
37949,8898,226,1,,,,
37950,8899,237,1,,,,
37954,8903,183,1,,,,
37955,8904,116,1,,,,
37956,8904,122,1,,,,
37957,8904,2494,1,,,,
37958,8904,566,1,,,,
37960,8904,997,1,,,,
37962,8904,519,1,,,,
37965,8904,2459,1,,,,
37967,8905,324,1,,,,
37985,8906,2039,1,,,,
37987,8906,508,1,,,,
37996,8908,453,1,,,,
37997,8908,1522,1,,,,
38002,8912,1693,1,,,,
38003,8912,53,1,,,,
38004,8913,1177,1,,,,
38005,8893,235,1,,,,
38006,8893,2448,1,,,,
38008,8893,283,1,,,,
38013,8893,1468,1,,,,
38019,8893,92,1,,,,
38020,8914,238,1,,,,
38021,8914,51,1,,,,
38022,8915,238,1,,,,
38023,8915,51,1,,,,
38024,8916,238,1,,,,
38025,8916,51,1,,,,
38036,8932,1942,1,,,,
38038,8932,2012,1,,,,
38039,8933,2012,1,,,,
38040,8934,2012,1,,,,
38041,8936,505,1,,,,
38042,8937,505,1,,,,
38043,8938,505,1,,,,
38044,8940,505,1,,,,
38045,8941,505,1,,,,
38046,8942,237,1,,,,
38049,8948,297,1,,,,
38052,8949,1170,1,,,,
38054,8949,2305,1,,,,
38056,8949,2012,1,,,,
38060,8949,1334,1,,,,
38064,8950,2305,1,,,,
38066,8950,2012,1,,,,
38070,8950,1334,1,,,,
38072,8951,997,1,,,,
38074,8951,1984,1,,,,
38077,8951,1170,1,,,,
38081,8951,2012,1,,,,
38085,8951,2448,1,,,,
38090,8951,2305,1,,,,
38097,8954,2113,1,,,,
38098,8954,2448,1,,,,
38101,8954,1615,1,,,,
38102,8954,197,1,,,,
38104,8954,2456,1,,,,
