id,agenda_legislativa,comision_id,corporacion_id,activo,usercreated,usermodifed,created_at,updated_at
3007,9447,13,1,1,NA,NA,NA,NA
3008,9446,2,2,1,NA,NA,NA,NA
3009,9445,5,1,1,NA,NA,NA,NA
3010,9444,8,1,1,NA,NA,NA,NA
3011,9443,13,1,1,NA,NA,NA,NA
3012,9442,12,2,1,NA,NA,NA,NA
3013,9440,9,2,1,NA,NA,NA,NA
3014,9438,8,1,1,NA,NA,NA,NA
3015,9438,10,2,1,NA,NA,NA,NA
3016,9438,12,2,1,NA,NA,NA,NA
3017,9438,13,1,1,NA,NA,NA,NA
3018,9437,12,2,1,NA,NA,NA,NA
3019,9436,4,2,1,NA,NA,NA,NA
3020,9435,7,2,1,NA,NA,NA,NA
3021,9432,3,1,1,NA,NA,NA,NA
3022,9431,1,1,1,NA,NA,NA,NA
3023,9430,1,1,1,NA,NA,NA,NA
3024,9429,1,1,1,NA,NA,NA,NA
3025,9428,14,1,1,NA,NA,NA,NA
3026,9427,14,1,1,NA,NA,NA,NA
3027,9426,11,1,1,NA,NA,NA,NA
3028,9425,4,2,1,NA,NA,NA,NA
3029,9424,1,1,1,NA,NA,NA,NA
3030,9423,2,2,1,NA,NA,NA,NA
3031,9421,6,2,1,NA,NA,NA,NA
3032,9420,8,1,1,NA,NA,NA,NA
3033,9419,1,1,1,NA,NA,NA,NA
3034,9417,3,1,1,NA,NA,NA,NA
3035,9416,14,1,1,NA,NA,NA,NA
3036,9415,12,2,1,NA,NA,NA,NA
3037,9414,7,2,1,NA,NA,NA,NA
3038,9413,14,1,1,NA,NA,NA,NA
3039,9412,13,1,1,NA,NA,NA,NA
3040,9409,7,2,1,NA,NA,NA,NA
3041,9408,11,1,1,NA,NA,NA,NA
3042,9407,9,2,1,NA,NA,NA,NA
3043,9405,4,2,1,NA,NA,NA,NA
3044,9403,2,2,1,NA,NA,NA,NA
3045,9401,1,1,1,NA,NA,NA,NA
3046,9400,5,1,1,NA,NA,NA,NA
3047,9399,5,1,1,NA,NA,NA,NA
3048,9398,3,1,1,NA,NA,NA,NA
3049,9395,10,2,1,NA,NA,NA,NA
3050,9394,7,2,1,NA,NA,NA,NA
3051,9393,2,2,1,NA,NA,NA,NA
3052,9392,12,2,1,NA,NA,NA,NA
3053,9390,10,2,1,NA,NA,NA,NA
3054,9387,11,1,1,NA,NA,NA,NA
3055,9386,13,1,1,NA,NA,NA,NA
3056,9385,6,2,1,NA,NA,NA,NA
3057,9384,14,1,1,NA,NA,NA,NA
3058,9383,13,1,1,NA,NA,NA,NA
3059,9382,4,2,1,NA,NA,NA,NA
3060,9381,6,2,1,NA,NA,NA,NA
3061,9380,12,2,1,NA,NA,NA,NA
3062,9377,2,2,1,NA,NA,NA,NA
3063,9376,3,1,1,NA,NA,NA,NA
3064,9375,11,1,1,NA,NA,NA,NA
3065,9372,1,1,1,NA,NA,NA,NA
3066,9371,5,1,1,NA,NA,NA,NA
3067,9370,2,2,1,NA,NA,NA,NA
3068,9369,4,2,1,NA,NA,NA,NA
3069,9368,7,2,1,NA,NA,NA,NA
3070,9366,3,1,1,NA,NA,NA,NA
3071,9365,4,2,1,NA,NA,NA,NA
3072,9364,11,1,1,NA,NA,NA,NA
3073,9363,6,2,1,NA,NA,NA,NA
3074,9360,7,2,1,NA,NA,NA,NA
3075,9357,1,1,1,NA,NA,NA,NA
3076,9357,7,2,1,NA,NA,NA,NA
3077,9355,1,1,1,NA,NA,NA,NA
3078,9355,7,2,1,NA,NA,NA,NA
3079,9351,7,2,1,NA,NA,NA,NA
3080,9350,1,1,1,NA,NA,NA,NA
3081,9347,1,1,1,NA,NA,NA,NA
3082,9346,1,1,1,NA,NA,NA,NA
3083,9343,7,2,1,NA,NA,NA,NA
3084,9342,7,2,1,NA,NA,NA,NA
3085,9340,3,1,1,NA,NA,NA,NA
3086,9337,1,1,1,NA,NA,NA,NA
3087,9336,23,2,1,NA,NA,NA,NA
3088,9335,32,2,1,NA,NA,NA,NA
3089,9334,6,2,1,NA,NA,NA,NA
3090,9333,9,2,1,NA,NA,NA,NA
3091,9332,8,1,1,NA,NA,NA,NA
3092,9332,10,2,1,NA,NA,NA,NA
3093,9332,12,2,1,NA,NA,NA,NA
3094,9332,13,1,1,NA,NA,NA,NA
3095,9331,12,2,1,NA,NA,NA,NA
3096,9331,13,1,1,NA,NA,NA,NA
3097,9330,10,2,1,NA,NA,NA,NA
3098,9329,10,2,1,NA,NA,NA,NA
3099,9328,12,2,1,NA,NA,NA,NA
3100,9327,12,2,1,NA,NA,NA,NA
3101,9326,12,2,1,NA,NA,NA,NA
3102,9325,7,2,1,NA,NA,NA,NA
3103,9324,7,2,1,NA,NA,NA,NA
3104,9323,7,2,1,NA,NA,NA,NA
3105,9322,7,2,1,NA,NA,NA,NA
3106,9311,1,1,1,NA,NA,NA,NA
3107,9309,1,1,1,NA,NA,NA,NA
3108,9309,7,2,1,NA,NA,NA,NA
3109,9308,7,2,1,NA,NA,NA,NA
3110,9307,1,1,1,NA,NA,NA,NA
3111,9306,7,2,1,NA,NA,NA,NA
3112,9299,1,1,1,NA,NA,NA,NA
3113,9299,7,2,1,NA,NA,NA,NA
3114,9291,2,2,1,NA,NA,NA,NA
3115,9290,5,1,1,NA,NA,NA,NA
3116,9287,7,2,1,NA,NA,NA,NA
3117,9285,3,1,1,NA,NA,NA,NA
3118,9283,11,1,1,NA,NA,NA,NA
3119,9282,14,1,1,NA,NA,NA,NA
3120,9280,14,1,1,NA,NA,NA,NA
3121,9279,5,1,1,NA,NA,NA,NA
3122,9278,13,1,1,NA,NA,NA,NA
3123,9277,11,1,1,NA,NA,NA,NA
3124,9275,32,2,1,NA,NA,NA,NA
3125,9275,31,1,1,NA,NA,NA,NA
3126,9274,6,2,1,NA,NA,NA,NA
3127,9273,2,2,1,NA,NA,NA,NA
3128,9272,12,2,1,NA,NA,NA,NA
3129,9271,12,2,1,NA,NA,NA,NA
3130,9270,9,2,1,NA,NA,NA,NA
3131,9268,1,1,1,NA,NA,NA,NA
3132,9268,7,2,1,NA,NA,NA,NA
3133,9267,4,2,1,NA,NA,NA,NA
3134,9266,5,1,1,NA,NA,NA,NA
3135,9264,6,2,1,NA,NA,NA,NA
3136,9262,12,2,1,NA,NA,NA,NA
3137,9262,13,1,1,NA,NA,NA,NA
3138,9261,7,2,1,NA,NA,NA,NA
3139,9260,10,2,1,NA,NA,NA,NA
3140,9259,12,2,1,NA,NA,NA,NA
3141,9259,13,1,1,NA,NA,NA,NA
3142,9258,3,1,1,NA,NA,NA,NA
3143,9257,5,1,1,NA,NA,NA,NA
3144,9255,1,1,1,NA,NA,NA,NA
3145,9253,25,2,1,NA,NA,NA,NA
3146,9252,2,2,1,NA,NA,NA,NA
3147,9251,11,1,1,NA,NA,NA,NA
3148,9250,1,1,1,NA,NA,NA,NA
3149,9248,1,1,1,NA,NA,NA,NA
3150,9247,9,2,1,NA,NA,NA,NA
3151,9246,9,2,1,NA,NA,NA,NA
3152,9245,12,2,1,NA,NA,NA,NA
3153,9244,12,2,1,NA,NA,NA,NA
3154,9242,5,1,1,NA,NA,NA,NA
3155,9241,14,1,1,NA,NA,NA,NA
3156,9240,2,2,1,NA,NA,NA,NA
3157,9240,14,1,1,NA,NA,NA,NA
3158,9238,11,1,1,NA,NA,NA,NA
3159,9237,4,2,1,NA,NA,NA,NA
3160,9235,4,2,1,NA,NA,NA,NA
3161,9234,4,2,1,NA,NA,NA,NA
3162,9233,1,1,1,NA,NA,NA,NA
3163,9232,7,2,1,NA,NA,NA,NA
3164,9231,6,2,1,NA,NA,NA,NA
3165,9227,5,1,1,NA,NA,NA,NA
3166,9226,1,1,1,NA,NA,NA,NA
3167,9225,4,2,1,NA,NA,NA,NA
3168,9224,6,2,1,NA,NA,NA,NA
3169,9223,12,2,1,NA,NA,NA,NA
3170,9222,4,2,1,NA,NA,NA,NA
3171,9220,10,2,1,NA,NA,NA,NA
3172,9219,6,2,1,NA,NA,NA,NA
3173,9218,9,2,1,NA,NA,NA,NA
3174,9217,12,2,1,NA,NA,NA,NA
3175,9217,13,1,1,NA,NA,NA,NA
3176,9216,4,2,1,NA,NA,NA,NA
3177,9215,7,2,1,NA,NA,NA,NA
3178,9214,3,1,1,NA,NA,NA,NA
3179,9213,14,1,1,NA,NA,NA,NA
3180,9212,14,1,1,NA,NA,NA,NA
3181,9209,7,2,1,NA,NA,NA,NA
3182,9208,7,2,1,NA,NA,NA,NA
3183,9207,11,1,1,NA,NA,NA,NA
3184,9206,10,2,1,NA,NA,NA,NA
3185,9205,4,2,1,NA,NA,NA,NA
3186,9204,9,2,1,NA,NA,NA,NA
3187,9202,12,2,1,NA,NA,NA,NA
3188,9201,12,2,1,NA,NA,NA,NA
3189,9200,12,2,1,NA,NA,NA,NA
3190,9199,2,2,1,NA,NA,NA,NA
3191,9198,2,2,1,NA,NA,NA,NA
3192,9197,1,1,1,NA,NA,NA,NA
3193,9196,5,1,1,NA,NA,NA,NA
3194,9193,1,1,1,NA,NA,NA,NA
3195,9192,2,2,1,NA,NA,NA,NA
3196,9191,4,2,1,NA,NA,NA,NA
3197,9190,7,2,1,NA,NA,NA,NA
3198,9188,7,2,1,NA,NA,NA,NA
3199,9186,11,1,1,NA,NA,NA,NA
3200,9185,14,1,1,NA,NA,NA,NA
3201,9184,14,1,1,NA,NA,NA,NA
3202,9183,14,1,1,NA,NA,NA,NA
3203,9181,5,1,1,NA,NA,NA,NA
3204,9180,5,1,1,NA,NA,NA,NA
3205,9179,1,1,1,NA,NA,NA,NA
3206,9178,11,1,1,NA,NA,NA,NA
3207,9177,11,1,1,NA,NA,NA,NA
3208,9175,6,2,1,NA,NA,NA,NA
3209,9174,32,2,1,NA,NA,NA,NA
3210,9173,2,2,1,NA,NA,NA,NA
3211,9172,25,2,1,NA,NA,NA,NA
3212,9171,4,2,1,NA,NA,NA,NA
3213,9170,9,2,1,NA,NA,NA,NA
3214,9169,2,2,1,NA,NA,NA,NA
3215,9168,12,2,1,NA,NA,NA,NA
3216,9167,4,2,1,NA,NA,NA,NA
3217,9164,7,2,1,NA,NA,NA,NA
3218,9163,7,2,1,NA,NA,NA,NA
3219,9162,14,1,1,NA,NA,NA,NA
3220,9161,14,1,1,NA,NA,NA,NA
3221,9159,3,1,1,NA,NA,NA,NA
3222,9158,3,1,1,NA,NA,NA,NA
3223,9157,1,1,1,NA,NA,NA,NA
3224,9156,5,1,1,NA,NA,NA,NA
3225,9155,5,1,1,NA,NA,NA,NA
3226,9154,11,1,1,NA,NA,NA,NA
3227,9152,7,2,1,NA,NA,NA,NA
3228,9151,5,1,1,NA,NA,NA,NA
3229,9150,3,1,1,NA,NA,NA,NA
3230,9146,25,2,1,NA,NA,NA,NA
3231,9145,4,2,1,NA,NA,NA,NA
3232,9144,9,2,1,NA,NA,NA,NA
3233,9143,12,2,1,NA,NA,NA,NA
3234,9141,12,2,1,NA,NA,NA,NA
3235,9140,12,2,1,NA,NA,NA,NA
3236,9139,12,2,1,NA,NA,NA,NA
3237,9138,3,1,1,NA,NA,NA,NA
3238,9137,6,2,1,NA,NA,NA,NA
3239,9136,11,1,1,NA,NA,NA,NA
3240,9135,4,2,1,NA,NA,NA,NA
3241,9133,7,2,1,NA,NA,NA,NA
3242,9132,1,1,1,NA,NA,NA,NA
3243,9131,1,1,1,NA,NA,NA,NA
3244,9129,1,1,1,NA,NA,NA,NA
3245,9127,14,1,1,NA,NA,NA,NA
3246,9126,5,1,1,NA,NA,NA,NA
3247,9124,32,2,1,NA,NA,NA,NA
3248,9123,32,2,1,NA,NA,NA,NA
3249,9121,3,1,1,NA,NA,NA,NA
3250,9120,1,1,1,NA,NA,NA,NA
3251,9119,7,2,1,NA,NA,NA,NA
3252,9118,1,1,1,NA,NA,NA,NA
3253,9117,2,2,1,NA,NA,NA,NA
3254,9116,6,2,1,NA,NA,NA,NA
3255,9115,9,2,1,NA,NA,NA,NA
3256,9114,8,1,1,NA,NA,NA,NA
3257,9114,10,2,1,NA,NA,NA,NA
3258,9114,12,2,1,NA,NA,NA,NA
3259,9114,13,1,1,NA,NA,NA,NA
3260,9113,8,1,1,NA,NA,NA,NA
3261,9113,10,2,1,NA,NA,NA,NA
3262,9113,12,2,1,NA,NA,NA,NA
3263,9113,13,1,1,NA,NA,NA,NA
3264,9111,8,1,1,NA,NA,NA,NA
3265,9111,10,2,1,NA,NA,NA,NA
3266,9111,12,2,1,NA,NA,NA,NA
3267,9111,13,1,1,NA,NA,NA,NA
3268,9110,8,1,1,NA,NA,NA,NA
3269,9110,10,2,1,NA,NA,NA,NA
3270,9110,12,2,1,NA,NA,NA,NA
3271,9110,13,1,1,NA,NA,NA,NA
3272,9109,10,2,1,NA,NA,NA,NA
3273,9108,3,1,1,NA,NA,NA,NA
3274,9107,32,2,1,NA,NA,NA,NA
3275,9106,9,2,1,NA,NA,NA,NA
3276,9105,7,2,1,NA,NA,NA,NA
3277,9104,2,2,1,NA,NA,NA,NA
3278,9103,2,2,1,NA,NA,NA,NA
3279,9102,3,1,1,NA,NA,NA,NA
3280,9101,14,1,1,NA,NA,NA,NA
3281,9100,14,1,1,NA,NA,NA,NA
3282,9098,11,1,1,NA,NA,NA,NA
3283,9097,4,2,1,NA,NA,NA,NA
3284,9096,1,1,1,NA,NA,NA,NA
3285,9095,4,2,1,NA,NA,NA,NA
3286,9094,8,1,1,NA,NA,NA,NA
3287,9094,10,2,1,NA,NA,NA,NA
3288,9094,12,2,1,NA,NA,NA,NA
3289,9094,13,1,1,NA,NA,NA,NA
3290,9093,7,2,1,NA,NA,NA,NA
3291,9092,5,1,1,NA,NA,NA,NA
3292,9091,5,1,1,NA,NA,NA,NA
3293,9090,6,2,1,NA,NA,NA,NA
3294,9089,7,2,1,NA,NA,NA,NA
3295,9088,1,1,1,NA,NA,NA,NA
3296,9087,3,1,1,NA,NA,NA,NA
3297,9086,8,1,1,NA,NA,NA,NA
3298,9085,31,1,1,NA,NA,NA,NA
3299,9084,13,1,1,NA,NA,NA,NA
3300,9083,9,2,1,NA,NA,NA,NA
3301,9082,32,2,1,NA,NA,NA,NA
3302,9081,2,2,1,NA,NA,NA,NA
3303,9080,2,2,1,NA,NA,NA,NA
3304,9079,12,2,1,NA,NA,NA,NA
3305,9076,14,1,1,NA,NA,NA,NA
3306,9075,14,1,1,NA,NA,NA,NA
3307,9074,7,2,1,NA,NA,NA,NA
3308,9073,7,2,1,NA,NA,NA,NA
3309,9070,1,1,1,NA,NA,NA,NA
3310,9069,6,2,1,NA,NA,NA,NA
3311,9068,5,1,1,NA,NA,NA,NA
3312,9066,5,1,1,NA,NA,NA,NA
3313,9065,11,1,1,NA,NA,NA,NA
3314,9064,3,1,1,NA,NA,NA,NA
3315,9063,3,1,1,NA,NA,NA,NA
3316,9062,4,2,1,NA,NA,NA,NA
3317,9060,13,1,1,NA,NA,NA,NA
3318,9059,31,1,1,NA,NA,NA,NA
3319,9058,13,1,1,NA,NA,NA,NA
3320,9057,32,2,1,NA,NA,NA,NA
3321,9056,12,2,1,NA,NA,NA,NA
3322,9053,14,1,1,NA,NA,NA,NA
3323,9052,14,1,1,NA,NA,NA,NA
